generation,checkpoint_id,cid_min___b_score_vector,cid_max___b_score_vector,max_baseline_accuracy,min_baseline_accuracy,mean_baseline_accuracy,elites_mean_baseline_accuracy,cid_min_baseline_accuracy,cid_max_baseline_accuracy,max_in_distribution_accuracy,min_in_distribution_accuracy,mean_in_distribution_accuracy,elites_mean_in_distribution_accuracy,cid_min_in_distribution_accuracy,cid_max_in_distribution_accuracy,max_out_of_distribution_accuracy,min_out_of_distribution_accuracy,mean_out_of_distribution_accuracy,elites_mean_out_of_distribution_accuracy,cid_min_out_of_distribution_accuracy,cid_max_out_of_distribution_accuracy,max_score,min_score,mean_score,elites_mean_score,cid_min_score,cid_max_score
11,uci_wine_test/11/20251106-000444,nan,nan,0.6853932584269663,0.33146067415730335,0.5319101123595505,0.5662921348314607,11_78,11_13,0.7368421052631579,0.2894736842105263,0.6176315789473683,0.6815789473684211,11_12,11_13,0.6470588235294118,0.16666666666666666,0.46803921568627443,0.48039215686274506,11_78,11_13,0.8066666722297668,0.2866666615009308,0.7038666763901711,0.7946666836738586,11_12,11_75
12,uci_wine_test/12/20251106-000446,nan,nan,0.6853932584269663,0.4606741573033708,0.5464044943820225,0.5797752808988763,12_46,12_68,0.7368421052631579,0.35526315789473684,0.629736842105263,0.6842105263157895,12_11,12_68,0.6470588235294118,0.3333333333333333,0.48431372549019613,0.5019607843137255,12_46,12_68,0.8133333325386047,0.4000000059604645,0.7281333416700363,0.8046666741371155,12_11,12_27
13,uci_wine_test/13/20251106-000449,nan,nan,0.702247191011236,0.398876404494382,0.5599438202247192,0.5758426966292134,13_61,13_94,0.7631578947368421,0.2894736842105263,0.6544736842105264,0.681578947368421,13_61,13_22,0.6666666666666666,0.3627450980392157,0.4895098039215686,0.4970588235294118,13_95,13_94,0.8399999737739563,0.2866666615009308,0.754200002849102,0.8179999947547912,13_61,13_81
14,uci_wine_test/14/20251106-000452,nan,nan,0.6685393258426966,0.2696629213483146,0.5496629213483147,0.5764044943820225,14_21,14_53,0.7368421052631579,0.15789473684210525,0.6313157894736843,0.6776315789473684,14_21,14_53,0.6176470588235294,0.16666666666666666,0.4888235294117647,0.5009803921568627,14_57,14_53,0.846666693687439,0.1599999964237213,0.7455999970436096,0.8259999930858613,14_21,14_29
15,uci_wine_test/15/20251106-000454,nan,nan,0.7191011235955056,0.2696629213483146,0.5413483146067416,0.5808988764044943,15_90,15_93,0.7763157894736842,0.15789473684210525,0.6156578947368421,0.6736842105263158,15_90,15_93,0.6764705882352942,0.2549019607843137,0.48598039215686273,0.5117647058823529,15_20,15_93,0.846666693687439,0.1599999964237213,0.7271333277225495,0.8319999873638153,15_90,14_29
16,uci_wine_test/16/20251106-000457,nan,nan,0.6741573033707865,0.4044943820224719,0.5555056179775282,0.5617977528089888,16_79,16_57,0.7368421052631579,0.35526315789473684,0.6378947368421052,0.6710526315789472,16_20,16_57,0.6274509803921569,0.24509803921568626,0.4941176470588236,0.48039215686274506,16_79,16_57,0.8600000143051147,0.4000000059604645,0.7800000017881393,0.84666668176651,16_20,16_78
17,uci_wine_test/17/20251106-000500,nan,nan,0.702247191011236,0.3089887640449438,0.5548876404494382,0.5578651685393259,17_16,17_32,0.7631578947368421,0.18421052631578946,0.6515789473684209,0.6697368421052631,17_16,17_32,0.6568627450980392,0.16666666666666666,0.482843137254902,0.4745098039215686,17_57,17_32,0.8600000143051147,0.2199999988079071,0.8018666729331017,0.8500000238418579,17_16,16_78
18,uci_wine_test/18/20251106-000503,nan,nan,0.6741573033707865,0.4550561797752809,0.5515168539325844,0.5438202247191011,18_79,18_30,0.75,0.35526315789473684,0.6505263157894735,0.6710526315789472,18_23,18_57,0.6274509803921569,0.35294117647058826,0.4777450980392157,0.44901960784313727,18_79,18_30,0.8600000143051147,0.4000000059604645,0.8084666785597802,0.8586666822433472,18_23,16_78
19,uci_wine_test/19/20251106-000506,nan,nan,0.6966292134831461,0.2696629213483146,0.5453932584269662,0.5455056179775281,19_69,19_85,0.7631578947368421,0.15789473684210525,0.66,0.6736842105263158,19_69,19_37,0.6470588235294118,0.16666666666666666,0.4599999999999999,0.45,19_81,19_85,0.8866666555404663,0.1599999964237213,0.7996666729450226,0.8626666784286499,19_69,19_41
20,uci_wine_test/20/20251106-000508,nan,nan,0.651685393258427,0.4044943820224719,0.5525842696629213,0.5685393258426966,20_49,20_88,0.7763157894736842,0.35526315789473684,0.675394736842105,0.6934210526315789,20_57,20_16,0.5882352941176471,0.24509803921568626,0.4610784313725491,0.47549019607843135,20_49,20_88,0.8866666555404663,0.4000000059604645,0.8196666723489762,0.8706666707992554,20_57,19_41
21,uci_wine_test/21/20251106-000511,nan,nan,0.6685393258426966,0.398876404494382,0.5587640449438201,0.5876404494382023,21_46,21_21,0.7894736842105263,0.2894736842105263,0.6772368421052631,0.7118421052631579,21_46,21_56,0.5980392156862745,0.24509803921568626,0.4704901960784314,0.4950980392156863,21_19,21_21,0.9399999976158142,0.2866666615009308,0.8127333357930183,0.8833333313465118,21_46,21_56
22,uci_wine_test/22/20251106-000514,nan,nan,0.7247191011235955,0.398876404494382,0.5691573033707864,0.5887640449438203,22_55,22_27,0.8421052631578947,0.2894736842105263,0.6778947368421053,0.7052631578947367,22_55,22_27,0.6372549019607843,0.29411764705882354,0.48813725490196075,0.5019607843137255,22_48,22_27,0.9399999976158142,0.2866666615009308,0.805133334994316,0.9040000021457673,22_55,21_56
23,uci_wine_test/23/20251106-000517,nan,nan,0.7303370786516854,0.398876404494382,0.5715168539325842,0.6292134831460674,23_51,23_40,0.8421052631578947,0.2894736842105263,0.6840789473684208,0.7473684210526315,23_51,23_40,0.6470588235294118,0.24509803921568626,0.4876470588235293,0.5411764705882353,23_57,23_40,0.9399999976158142,0.2866666615009308,0.8404666671156883,0.918666672706604,23_51,21_56
24,uci_wine_test/24/20251106-000520,nan,nan,0.6910112359550562,0.2696629213483146,0.5919662921348315,0.6353932584269664,24_80,24_58,0.8026315789473685,0.15789473684210525,0.6902631578947368,0.7815789473684212,24_80,22_43,0.6862745098039216,0.29411764705882354,0.5187254901960784,0.5264705882352941,24_21,24_52,0.9466666579246521,0.1599999964237213,0.8487333372235298,0.9386666655540467,24_80,24_51
25,uci_wine_test/25/20251106-000522,nan,nan,0.7247191011235955,0.2247191011235955,0.603820224719101,0.648314606741573,25_36,25_81,0.8421052631578947,0.18421052631578946,0.7335526315789472,0.7907894736842106,25_36,25_81,0.6372549019607843,0.16666666666666666,0.5071568627450981,0.5421568627450981,25_96,25_81,0.9466666579246521,0.2866666615009308,0.867466670870781,0.940666663646698,25_60,24_51
26,uci_wine_test/26/20251106-000525,nan,nan,0.7303370786516854,0.3146067415730337,0.6069662921348314,0.6488764044943821,26_25,26_14,0.8552631578947368,0.17105263157894737,0.7315789473684211,0.7921052631578946,26_25,26_14,0.696078431372549,0.16666666666666666,0.5141176470588236,0.5421568627450981,26_75,26_22,0.95333331823349,0.1666666716337204,0.869400000423193,0.9419999957084656,26_25,26_33
27,uci_wine_test/27/20251106-000528,nan,nan,0.7303370786516854,0.398876404494382,0.6179213483146068,0.655056179775281,27_67,27_28,0.8552631578947368,0.2894736842105263,0.7290789473684209,0.7855263157894736,27_67,27_28,0.696078431372549,0.29411764705882354,0.5350980392156862,0.557843137254902,27_14,27_87,0.9599999785423279,0.2866666615009308,0.8791999965906143,0.9486666560173035,27_67,27_74
28,uci_wine_test/28/20251106-000531,nan,nan,0.7303370786516854,0.2696629213483146,0.6207865168539327,0.6679775280898876,28_88,28_45,0.8552631578947368,0.15789473684210525,0.7344736842105264,0.7671052631578947,28_88,28_45,0.6568627450980392,0.35294117647058826,0.5360784313725491,0.5941176470588234,28_88,28_47,0.9599999785423279,0.1599999964237213,0.8885999950766563,0.95333331823349,28_88,27_74
29,uci_wine_test/29/20251106-000535,nan,nan,0.7134831460674157,0.398876404494382,0.6268539325842696,0.6674157303370787,29_19,29_53,0.8421052631578947,0.2894736842105263,0.7189473684210526,0.7723684210526316,29_19,29_53,0.6862745098039216,0.29411764705882354,0.558235294117647,0.5892156862745097,29_11,29_12,0.9599999785423279,0.2866666615009308,0.9007333239912987,0.9573333144187928,29_19,27_74
30,uci_wine_test/30/20251106-000538,nan,nan,0.702247191011236,0.398876404494382,0.6417977528089887,0.6848314606741573,30_98,29_49,0.8157894736842105,0.2894736842105263,0.7035526315789472,0.756578947368421,30_98,30_54,0.6862745098039216,0.45098039215686275,0.5957843137254902,0.6313725490196078,30_38,30_44,0.9599999785423279,0.2866666615009308,0.9085333207249642,0.9599999785423279,30_98,27_74
31,uci_wine_test/31/20251106-000541,nan,nan,0.7640449438202247,0.33146067415730335,0.613370786516854,0.6893258426966293,31_44,31_97,0.8026315789473685,0.2894736842105263,0.646842105263158,0.7618421052631579,31_15,31_97,0.7352941176470589,0.16666666666666666,0.5884313725490196,0.6352941176470587,31_44,31_97,0.9599999785423279,0.2866666615009308,0.83593332529068,0.9599999785423279,31_15,27_74
32,uci_wine_test/32/20251106-000544,nan,nan,0.7808988764044944,0.33146067415730335,0.6358988764044944,0.6893258426966292,32_25,32_98,0.8289473684210527,0.2894736842105263,0.6817105263157894,0.7618421052631579,32_11,32_98,0.7450980392156863,0.16666666666666666,0.6017647058823529,0.6352941176470588,32_25,32_98,0.9599999785423279,0.2866666615009308,0.8716666558384896,0.9599999785423279,32_11,27_74
33,uci_wine_test/33/20251106-000547,nan,nan,0.7078651685393258,0.33146067415730335,0.6302808988764046,0.6831460674157304,33_81,33_36,0.7894736842105263,0.2894736842105263,0.6730263157894736,0.756578947368421,33_28,33_36,0.6862745098039216,0.16666666666666666,0.5984313725490196,0.6284313725490195,33_81,33_26,0.9599999785423279,0.2866666615009308,0.8779333233833313,0.9599999785423279,33_28,27_74
34,uci_wine_test/34/20251106-000551,nan,nan,0.7584269662921348,0.2696629213483146,0.6274157303370786,0.6870786516853933,34_87,34_61,0.8026315789473685,0.15789473684210525,0.6610526315789474,0.7592105263157894,34_87,34_54,0.7254901960784313,0.29411764705882354,0.6023529411764705,0.6333333333333334,34_15,34_61,0.9599999785423279,0.1599999964237213,0.8599999894201755,0.9599999785423279,34_87,27_74
35,uci_wine_test/35/20251106-000554,nan,nan,0.7584269662921348,0.398876404494382,0.628820224719101,0.6853932584269662,35_17,35_85,0.8026315789473685,0.2894736842105263,0.6611842105263157,0.7592105263157893,35_17,35_85,0.7254901960784313,0.29411764705882354,0.6047058823529412,0.630392156862745,35_44,35_85,0.9599999785423279,0.2866666615009308,0.8642666584253311,0.9599999785423279,35_17,27_74
36,uci_wine_test/36/20251106-000557,nan,nan,0.7808988764044944,0.2696629213483146,0.6330337078651685,0.6837078651685393,36_61,36_33,0.8289473684210527,0.15789473684210525,0.6744736842105261,0.756578947368421,36_61,36_33,0.7450980392156863,0.29411764705882354,0.6021568627450979,0.6294117647058822,36_39,36_33,0.9599999785423279,0.1599999964237213,0.8747333261370659,0.9599999785423279,36_61,27_74
37,uci_wine_test/37/20251106-000601,nan,nan,0.7808988764044944,0.29775280898876405,0.6312359550561798,0.6837078651685394,37_14,37_94,0.8289473684210527,0.25,0.6703947368421052,0.756578947368421,37_14,37_94,0.7450980392156863,0.29411764705882354,0.6020588235294118,0.6294117647058823,37_44,37_94,0.9599999785423279,0.2866666615009308,0.8645999902486801,0.9599999785423279,37_13,27_74
38,uci_wine_test/38/20251106-000605,nan,nan,0.7584269662921348,0.2696629213483146,0.625561797752809,0.6887640449438202,38_40,38_64,0.8026315789473685,0.15789473684210525,0.6636842105263158,0.7618421052631579,38_40,38_32,0.7254901960784313,0.29411764705882354,0.597156862745098,0.6343137254901962,38_70,38_64,0.9599999785423279,0.1599999964237213,0.8592666560411453,0.9599999785423279,38_40,27_74
39,uci_wine_test/39/20251106-000609,nan,nan,0.7584269662921348,0.398876404494382,0.6264606741573033,0.6820224719101124,39_21,39_16,0.8026315789473685,0.2894736842105263,0.6697368421052632,0.7578947368421053,39_21,39_16,0.7254901960784313,0.29411764705882354,0.5942156862745098,0.6254901960784313,39_36,39_16,0.9733333587646484,0.2866666615009308,0.8575999879837036,0.9613333165645599,39_21,39_51
40,uci_wine_test/40/20251106-000612,nan,nan,0.7078651685393258,0.398876404494382,0.641067415730337,0.6882022471910114,40_42,40_23,0.7763157894736842,0.2894736842105263,0.6839473684210527,0.7644736842105264,40_42,39_45,0.7058823529411765,0.29411764705882354,0.6091176470588234,0.6313725490196077,40_33,40_79,0.9733333587646484,0.2866666615009308,0.8936666575074196,0.9653333306312561,40_42,39_51
41,uci_wine_test/41/20251106-000616,nan,nan,0.7134831460674157,0.398876404494382,0.6292134831460674,0.6853932584269664,41_11,41_51,0.7894736842105263,0.2894736842105263,0.6810526315789474,0.7592105263157896,41_11,41_51,0.7058823529411765,0.29411764705882354,0.5905882352941176,0.630392156862745,41_23,41_16,0.9733333587646484,0.2866666615009308,0.8736666637659073,0.962666654586792,41_11,39_51
42,uci_wine_test/42/20251106-000620,nan,nan,0.7640449438202247,0.398876404494382,0.6330898876404495,0.6842696629213483,42_20,42_89,0.8157894736842105,0.2894736842105263,0.6789473684210526,0.7657894736842106,42_20,42_29,0.7254901960784313,0.29411764705882354,0.5989215686274509,0.6235294117647058,42_65,42_89,0.9733333587646484,0.2866666615009308,0.8600000035762787,0.9733333587646484,42_20,39_51
43,uci_wine_test/43/20251106-000624,nan,nan,0.7584269662921348,0.2696629213483146,0.6315168539325842,0.6865168539325842,43_84,43_100,0.8157894736842105,0.15789473684210525,0.6799999999999998,0.768421052631579,43_84,43_100,0.7156862745098039,0.35294117647058826,0.595392156862745,0.6254901960784315,43_84,43_100,0.9733333587646484,0.1599999964237213,0.8678000122308731,0.9733333587646484,43_84,39_51
44,uci_wine_test/44/20251106-000629,nan,nan,0.7584269662921348,0.398876404494382,0.652808988764045,0.6825842696629214,44_20,44_52,0.8157894736842105,0.2894736842105263,0.7151315789473682,0.7657894736842106,44_20,44_52,0.7156862745098039,0.43137254901960786,0.6063725490196077,0.6205882352941176,44_33,44_52,0.9733333587646484,0.2866666615009308,0.9178000164031982,0.9733333587646484,44_20,39_51
45,uci_wine_test/45/20251106-000633,nan,nan,0.7584269662921348,0.34269662921348315,0.6487078651685394,0.6893258426966293,45_63,45_50,0.8157894736842105,0.2894736842105263,0.7121052631578947,0.7710526315789475,45_100,45_50,0.7156862745098039,0.18627450980392157,0.601470588235294,0.6284313725490197,45_63,45_50,0.9733333587646484,0.2866666615009308,0.9152666839957238,0.9733333587646484,45_100,39_51
46,uci_wine_test/46/20251106-000639,nan,nan,0.7584269662921348,0.398876404494382,0.6353932584269663,0.6803370786516855,46_15,46_33,0.8157894736842105,0.2894736842105263,0.6811842105263157,0.7631578947368423,46_15,46_22,0.7156862745098039,0.27450980392156865,0.6012745098039216,0.6186274509803921,46_76,46_33,0.9800000190734863,0.2866666615009308,0.8602000150084496,0.9740000247955323,46_15,46_44
47,uci_wine_test/47/20251106-000645,nan,nan,0.7584269662921348,0.398876404494382,0.623314606741573,0.6797752808988765,47_16,47_21,0.8157894736842105,0.2631578947368421,0.6568421052631578,0.7631578947368423,47_67,47_21,0.7156862745098039,0.29411764705882354,0.5983333333333333,0.6176470588235293,47_45,47_21,0.9800000190734863,0.2866666615009308,0.8386000141501426,0.974666690826416,47_16,46_44
48,uci_wine_test/48/20251106-000650,nan,nan,0.7584269662921348,0.2696629213483146,0.6398876404494382,0.6786516853932584,48_77,48_36,0.8157894736842105,0.15789473684210525,0.6884210526315789,0.7631578947368423,48_77,48_36,0.7156862745098039,0.35294117647058826,0.6037254901960784,0.6156862745098038,48_77,48_36,0.9800000190734863,0.1599999964237213,0.8896666821837426,0.974666690826416,48_77,46_44
49,uci_wine_test/49/20251106-000655,nan,nan,0.7584269662921348,0.2696629213483146,0.6261235955056179,0.6842696629213483,49_68,49_73,0.8157894736842105,0.15789473684210525,0.6790789473684208,0.7684210526315791,49_68,49_73,0.7156862745098039,0.16666666666666666,0.5866666666666667,0.6215686274509803,49_74,49_73,0.9800000190734863,0.1599999964237213,0.8602000153064728,0.9786666870117188,49_68,46_44
50,uci_wine_test/50/20251106-000700,nan,nan,0.7584269662921348,0.33146067415730335,0.6428651685393258,0.6797752808988765,50_46,50_38,0.8157894736842105,0.2894736842105263,0.6840789473684208,0.7631578947368423,50_25,50_38,0.7156862745098039,0.16666666666666666,0.612156862745098,0.6176470588235293,50_46,50_38,0.9800000190734863,0.2866666615009308,0.8667333474755288,0.9800000190734863,50_25,46_44
51,uci_wine_test/51/20251106-000704,nan,nan,0.7078651685393258,0.42696629213483145,0.6496067415730338,0.6797752808988765,51_97,51_25,0.7894736842105263,0.3815789473684211,0.7081578947368421,0.7631578947368423,51_20,51_25,0.7058823529411765,0.2647058823529412,0.6059803921568627,0.6176470588235293,51_97,51_30,0.9800000190734863,0.3400000035762787,0.8976666817069053,0.9800000190734863,51_22,46_44
52,uci_wine_test/52/20251106-000709,nan,nan,0.7584269662921348,0.398876404494382,0.6309550561797753,0.6837078651685393,52_39,52_98,0.8157894736842105,0.2894736842105263,0.6711842105263159,0.7657894736842106,52_39,52_98,0.7156862745098039,0.29411764705882354,0.6009803921568627,0.622549019607843,52_96,52_98,0.9800000190734863,0.2866666615009308,0.8540666794776917,0.9800000190734863,52_39,46_44
53,uci_wine_test/53/20251106-000713,nan,nan,0.7078651685393258,0.33146067415730335,0.6137078651685391,0.6797752808988765,53_69,52_36,0.7894736842105263,0.2894736842105263,0.6528947368421053,0.7631578947368423,53_25,52_36,0.7058823529411765,0.16666666666666666,0.5845098039215686,0.6176470588235293,53_69,53_15,0.9800000190734863,0.2866666615009308,0.8189333447813988,0.9800000190734863,53_25,46_44
54,uci_wine_test/54/20251106-000718,nan,nan,0.7865168539325843,0.398876404494382,0.632696629213483,0.6786516853932586,54_75,54_91,0.8421052631578947,0.2894736842105263,0.6764473684210525,0.7631578947368423,54_75,54_91,0.7450980392156863,0.29411764705882354,0.6000980392156862,0.6156862745098038,54_36,54_91,0.9800000190734863,0.2866666615009308,0.8560000118613244,0.9800000190734863,54_75,46_44
55,uci_wine_test/55/20251106-000722,nan,nan,0.7584269662921348,0.398876404494382,0.642247191011236,0.6808988764044944,55_51,55_23,0.8157894736842105,0.2894736842105263,0.6903947368421052,0.7631578947368423,55_51,55_23,0.7156862745098039,0.4215686274509804,0.6063725490196078,0.6196078431372548,55_74,55_23,0.9800000190734863,0.2866666615009308,0.8908000141382217,0.9800000190734863,55_51,46_44
56,uci_wine_test/56/20251106-000727,nan,nan,0.7584269662921348,0.33146067415730335,0.6242696629213483,0.6792134831460674,56_26,56_64,0.8157894736842105,0.2894736842105263,0.6686842105263158,0.7631578947368423,56_18,56_64,0.7156862745098039,0.16666666666666666,0.5911764705882352,0.6166666666666666,56_26,56_64,0.9800000190734863,0.2866666615009308,0.8456666758656501,0.9800000190734863,56_18,46_44
57,uci_wine_test/57/20251106-000732,nan,nan,0.7808988764044944,0.33146067415730335,0.6415730337078652,0.6803370786516855,57_52,57_61,0.8157894736842105,0.2894736842105263,0.7042105263157896,0.7631578947368423,57_35,57_46,0.7549019607843137,0.16666666666666666,0.5949019607843137,0.6186274509803921,57_52,57_61,0.9800000190734863,0.2866666615009308,0.9018000105023384,0.9800000190734863,57_35,46_44
58,uci_wine_test/58/20251106-000737,nan,nan,0.7584269662921348,0.398876404494382,0.6446629213483146,0.6775280898876404,58_38,58_43,0.8157894736842105,0.2894736842105263,0.7035526315789472,0.7631578947368423,58_38,58_43,0.7156862745098039,0.29411764705882354,0.60078431372549,0.6137254901960784,58_54,58_43,0.9800000190734863,0.2866666615009308,0.8954666796326637,0.9800000190734863,58_38,46_44
59,uci_wine_test/59/20251106-000742,nan,nan,0.7808988764044944,0.398876404494382,0.6241011235955056,0.6865168539325843,59_27,59_22,0.8157894736842105,0.2894736842105263,0.6667105263157896,0.7684210526315791,59_27,59_22,0.7549019607843137,0.29411764705882354,0.5923529411764705,0.6254901960784313,59_34,59_22,0.9866666793823242,0.2866666615009308,0.8440000134706497,0.9806666851043702,59_27,59_33
60,uci_wine_test/60/20251106-000747,nan,nan,0.7808988764044944,0.398876404494382,0.6396629213483146,0.6966292134831461,60_35,60_42,0.8289473684210527,0.2894736842105263,0.6961842105263156,0.773684210526316,60_35,60_13,0.7647058823529411,0.29411764705882354,0.5975490196078431,0.6392156862745099,60_34,60_88,0.9866666793823242,0.2866666615009308,0.8866000106930733,0.9813333511352539,60_35,59_33
61,uci_wine_test/61/20251106-000752,nan,nan,0.7696629213483146,0.398876404494382,0.6358988764044944,0.6955056179775281,61_42,61_98,0.8157894736842105,0.2894736842105263,0.6711842105263157,0.773684210526316,61_42,59_33,0.7352941176470589,0.29411764705882354,0.6096078431372549,0.6372549019607844,61_43,61_98,0.9866666793823242,0.2866666615009308,0.8394666770100594,0.9813333511352539,61_42,59_33
62,uci_wine_test/62/20251106-000757,nan,nan,0.7640449438202247,0.398876404494382,0.6452808988764045,0.69438202247191,62_17,60_40,0.8157894736842105,0.2894736842105263,0.6742105263157895,0.773684210526316,62_17,59_33,0.7254901960784313,0.4019607843137255,0.6237254901960785,0.6352941176470589,62_72,60_40,0.9866666793823242,0.2866666615009308,0.8370666763186455,0.9813333511352539,62_17,59_33
63,uci_wine_test/63/20251106-000803,nan,nan,0.7640449438202247,0.33146067415730335,0.6446067415730338,0.6949438202247192,63_15,60_40,0.8157894736842105,0.2894736842105263,0.6964473684210526,0.773684210526316,63_65,59_33,0.7254901960784313,0.16666666666666666,0.6059803921568627,0.6362745098039216,63_15,60_40,0.9866666793823242,0.2866666615009308,0.8718000119924545,0.9813333511352539,63_65,59_33
64,uci_wine_test/64/20251106-000808,nan,nan,0.7752808988764045,0.2696629213483146,0.6418539325842697,0.6949438202247192,64_60,64_95,0.8289473684210527,0.15789473684210525,0.684342105263158,0.773684210526316,64_60,64_95,0.7352941176470589,0.35294117647058826,0.6101960784313725,0.6362745098039216,64_60,64_95,0.9866666793823242,0.1599999964237213,0.8618666771054267,0.9813333511352539,64_60,59_33
65,uci_wine_test/65/20251106-000813,nan,nan,0.7808988764044944,0.398876404494382,0.6504494382022473,0.7522471910112359,65_26,65_98,0.8289473684210527,0.2894736842105263,0.6757894736842105,0.8105263157894737,65_26,65_20,0.7549019607843137,0.37254901960784315,0.6315686274509804,0.7088235294117646,65_52,65_98,0.9866666793823242,0.2866666615009308,0.8254000082612037,0.9860000133514404,65_26,59_33
66,uci_wine_test/66/20251106-000819,nan,nan,0.7921348314606742,0.2696629213483146,0.6849999999999998,0.7617977528089888,66_29,66_52,0.8421052631578947,0.15789473684210525,0.712894736842105,0.8157894736842104,66_29,66_52,0.8137254901960784,0.16666666666666666,0.6642156862745097,0.7215686274509804,66_83,66_26,0.9866666793823242,0.1599999964237213,0.8549333402514457,0.9866666793823242,66_29,59_33
