generation,checkpoint_id,cid_min___b_score_vector,cid_max___b_score_vector,max_accuracy_to_baseline,min_accuracy_to_baseline,mean_accuracy_to_baseline,elites_mean_accuracy_to_baseline,cid_min_accuracy_to_baseline,cid_max_accuracy_to_baseline,max_score,min_score,mean_score,elites_mean_score,cid_min_score,cid_max_score
41,uci_wine_test/41/20251022-223931,nan,nan,0.8820224719101124,0.39325842696629215,0.8025280898876405,0.8764044943820226,41_82,41_39,0.8809523582458496,0.36666667461395264,0.8061904656887054,0.8809523582458496,41_82,37_18
42,uci_wine_test/42/20251022-223933,nan,nan,0.8764044943820225,0.33146067415730335,0.8167415730337081,0.8764044943820226,42_52,37_18,0.8809523582458496,0.3142857253551483,0.8225237920880317,0.8809523582458496,42_52,37_18
43,uci_wine_test/43/20251022-223936,nan,nan,0.8764044943820225,0.33146067415730335,0.8170224719101126,0.8764044943820226,43_78,37_18,0.8809523582458496,0.3142857253551483,0.8193333169817925,0.8809523582458496,43_78,37_18
44,uci_wine_test/44/20251022-223938,nan,nan,0.8764044943820225,0.33146067415730335,0.8275842696629213,0.8764044943820226,44_70,37_18,0.8809523582458496,0.3142857253551483,0.8293333169817925,0.8809523582458496,44_70,37_18
45,uci_wine_test/45/20251022-223941,nan,nan,0.8764044943820225,0.33146067415730335,0.7929775280898876,0.8764044943820226,45_72,37_18,0.8809523582458496,0.3142857253551483,0.793428558409214,0.8809523582458496,45_72,37_18
46,uci_wine_test/46/20251022-223943,nan,nan,0.8764044943820225,0.33146067415730335,0.8166292134831461,0.8764044943820226,46_14,37_18,0.8809523582458496,0.3142857253551483,0.8199047461152077,0.8809523582458496,46_14,37_18
47,uci_wine_test/47/20251022-223946,nan,nan,0.8764044943820225,0.33146067415730335,0.8148876404494381,0.8764044943820226,47_48,37_18,0.8809523582458496,0.3142857253551483,0.8159999838471412,0.8809523582458496,47_48,37_18
48,uci_wine_test/48/20251022-223949,nan,nan,0.8764044943820225,0.33146067415730335,0.8014044943820224,0.8764044943820226,48_40,37_18,0.8809523582458496,0.3142857253551483,0.8030476042628288,0.8809523582458496,48_40,37_18
49,uci_wine_test/49/20251022-223951,nan,nan,0.8764044943820225,0.33146067415730335,0.8124157303370787,0.8764044943820226,49_21,37_18,0.8809523582458496,0.3142857253551483,0.8154761728644371,0.8809523582458496,49_21,37_18
50,uci_wine_test/50/20251022-223954,nan,nan,0.8764044943820225,0.33146067415730335,0.8162359550561799,0.8764044943820226,50_95,37_18,0.8809523582458496,0.3142857253551483,0.8189047452807426,0.8809523582458496,50_95,37_18
51,uci_wine_test/51/20251022-223956,nan,nan,0.8764044943820225,0.33146067415730335,0.8188202247191012,0.8764044943820226,51_89,37_18,0.8809523582458496,0.3142857253551483,0.819761888384819,0.8809523582458496,51_89,37_18
52,uci_wine_test/52/20251022-223959,nan,nan,0.8764044943820225,0.2696629213483146,0.8091573033707867,0.8764044943820226,52_52,37_18,0.8809523582458496,0.24761904776096344,0.8107618908584118,0.8809523582458496,52_52,37_18
53,uci_wine_test/53/20251022-224001,nan,nan,0.8764044943820225,0.33146067415730335,0.8094943820224719,0.8764044943820226,53_26,37_18,0.8809523582458496,0.3142857253551483,0.8118571257591247,0.8809523582458496,53_26,37_18
54,uci_wine_test/54/20251022-224004,nan,nan,0.8820224719101124,0.2696629213483146,0.8139325842696629,0.8769662921348316,54_97,54_22,0.8809523582458496,0.24761904776096344,0.8179523642361164,0.8809523582458496,54_97,37_18
55,uci_wine_test/55/20251022-224008,nan,nan,0.8820224719101124,0.33146067415730335,0.8243258426966296,0.8769662921348316,55_22,54_22,0.8809523582458496,0.3142857253551483,0.8266190296411514,0.8809523582458496,55_22,37_18
56,uci_wine_test/56/20251022-224011,nan,nan,0.8820224719101124,0.33146067415730335,0.8136516853932586,0.8769662921348316,56_16,54_22,0.8809523582458496,0.3142857253551483,0.8172856971621514,0.8809523582458496,56_16,37_18
57,uci_wine_test/57/20251022-224015,nan,nan,0.8820224719101124,0.33146067415730335,0.8310112359550564,0.8769662921348316,57_87,54_22,0.8809523582458496,0.3142857253551483,0.8325714114308357,0.8809523582458496,57_87,37_18
58,uci_wine_test/58/20251022-224018,nan,nan,0.8820224719101124,0.33146067415730335,0.7942134831460674,0.8769662921348316,58_64,54_22,0.8809523582458496,0.3142857253551483,0.7958095073699951,0.8809523582458496,58_64,37_18
59,uci_wine_test/59/20251022-224022,nan,nan,0.8820224719101124,0.33146067415730335,0.818370786516854,0.8769662921348316,59_14,54_22,0.8809523582458496,0.3142857253551483,0.8213333174586296,0.8809523582458496,59_14,37_18
60,uci_wine_test/60/20251022-224026,nan,nan,0.8820224719101124,0.33146067415730335,0.8111235955056182,0.8769662921348316,60_17,54_22,0.8809523582458496,0.3142857253551483,0.816428552865982,0.8809523582458496,60_32,37_18
61,uci_wine_test/61/20251022-224030,nan,nan,0.8820224719101124,0.2696629213483146,0.7948314606741572,0.8769662921348316,61_75,54_22,0.8809523582458496,0.24761904776096344,0.7979999838769436,0.8809523582458496,61_75,37_18
62,uci_wine_test/62/20251022-224033,nan,nan,0.8820224719101124,0.33146067415730335,0.8081460674157305,0.8769662921348316,62_38,54_22,0.8809523582458496,0.3142857253551483,0.8094761744141579,0.8809523582458496,62_38,37_18
63,uci_wine_test/63/20251022-224037,nan,nan,0.8820224719101124,0.33146067415730335,0.8148876404494384,0.8769662921348316,63_20,54_22,0.8809523582458496,0.3142857253551483,0.8155714121460914,0.8809523582458496,63_20,37_18
64,uci_wine_test/64/20251022-224042,nan,nan,0.8820224719101124,0.33146067415730335,0.802191011235955,0.8786516853932584,64_13,54_22,0.8809523582458496,0.3142857253551483,0.8042380785942078,0.8809523582458496,64_13,37_18
65,uci_wine_test/65/20251022-224046,nan,nan,0.8820224719101124,0.37640449438202245,0.809044943820225,0.8803370786516854,65_11,54_22,0.8809523582458496,0.3523809611797333,0.8081428423523903,0.8809523582458496,65_11,37_18
66,uci_wine_test/66/20251022-224050,nan,nan,0.8820224719101124,0.33146067415730335,0.8082584269662922,0.8769662921348316,66_26,65_18,0.8809523582458496,0.3142857253551483,0.807380938231945,0.8809523582458496,66_26,37_18
67,uci_wine_test/67/20251022-224054,nan,nan,0.8820224719101124,0.33146067415730335,0.8115168539325844,0.8769662921348316,67_67,66_24,0.8809523582458496,0.3142857253551483,0.8101904600858688,0.8809523582458496,67_67,37_18
68,uci_wine_test/68/20251022-224059,nan,nan,0.8820224719101124,0.33146067415730335,0.8005056179775282,0.8769662921348316,68_39,66_24,0.8809523582458496,0.3142857253551483,0.7996666505932808,0.8809523582458496,68_39,37_18
69,uci_wine_test/69/20251022-224104,nan,nan,0.8820224719101124,0.33146067415730335,0.7966853932584269,0.8769662921348316,69_46,66_24,0.8809523582458496,0.3142857253551483,0.7970476046204567,0.8809523582458496,69_46,37_18
70,uci_wine_test/70/20251022-224109,nan,nan,0.8820224719101124,0.33146067415730335,0.8080337078651688,0.8769662921348316,70_29,66_24,0.8809523582458496,0.3142857253551483,0.8098571279644966,0.8809523582458496,70_29,37_18
71,uci_wine_test/71/20251022-224114,nan,nan,0.8820224719101124,0.33146067415730335,0.8248314606741576,0.8769662921348316,71_47,66_24,0.8809523582458496,0.3142857253551483,0.8277618879079819,0.8809523582458496,71_47,37_18
72,uci_wine_test/72/20251022-224119,nan,nan,0.8820224719101124,0.33146067415730335,0.8379213483146069,0.8769662921348316,72_29,66_24,0.8809523582458496,0.3142857253551483,0.8408571246266365,0.8809523582458496,72_29,37_18
73,uci_wine_test/73/20251022-224125,nan,nan,0.8820224719101124,0.33146067415730335,0.7865168539325846,0.8769662921348316,73_14,66_24,0.8809523582458496,0.3142857253551483,0.788999984562397,0.8809523582458496,73_14,37_18
74,uci_wine_test/74/20251022-224132,nan,nan,0.8820224719101124,0.33146067415730335,0.8102808988764045,0.8769662921348316,74_22,66_24,0.8809523582458496,0.3142857253551483,0.8147618880867958,0.8809523582458496,74_22,37_18
75,uci_wine_test/75/20251022-224137,nan,nan,0.8820224719101124,0.33146067415730335,0.7934831460674157,0.8769662921348316,75_59,66_24,0.8809523582458496,0.3142857253551483,0.7950476038455964,0.8809523582458496,75_59,37_18
76,uci_wine_test/76/20251022-224143,nan,nan,0.8820224719101124,0.33146067415730335,0.8269662921348316,0.8769662921348316,76_54,66_24,0.8809523582458496,0.3142857253551483,0.8296190297603607,0.8809523582458496,76_54,37_18
77,uci_wine_test/77/20251022-224149,nan,nan,0.8820224719101124,0.33146067415730335,0.8160674157303371,0.8769662921348316,77_18,66_24,0.8809523582458496,0.3142857253551483,0.818999981880188,0.8809523582458496,77_18,37_18
78,uci_wine_test/78/20251022-224158,nan,nan,0.8932584269662921,0.2696629213483146,0.7770224719101125,0.8769662921348316,78_18,78_75,0.8809523582458496,0.24761904776096344,0.7774285569787025,0.8809523582458496,78_18,37_18
79,uci_wine_test/79/20251022-224209,nan,nan,0.8820224719101124,0.33146067415730335,0.8060112359550563,0.8769662921348316,79_14,77_32,0.8809523582458496,0.3142857253551483,0.8092380797863007,0.8809523582458496,79_14,37_18
80,uci_wine_test/80/20251022-224217,nan,nan,0.8876404494382022,0.33146067415730335,0.7906741573033709,0.8769662921348316,80_22,80_76,0.8809523582458496,0.3142857253551483,0.7911904606223107,0.8809523582458496,80_22,37_18
81,uci_wine_test/81/20251022-224224,nan,nan,0.8820224719101124,0.33146067415730335,0.778426966292135,0.8769662921348316,81_25,77_32,0.8809523582458496,0.3142857253551483,0.776142843067646,0.8809523582458496,81_25,37_18
82,uci_wine_test/82/20251022-224230,nan,nan,0.8820224719101124,0.33146067415730335,0.7702247191011238,0.8769662921348316,82_27,77_32,0.8809523582458496,0.3142857253551483,0.7692380818724632,0.8809523582458496,82_27,37_18
83,uci_wine_test/83/20251022-224236,nan,nan,0.8820224719101124,0.33146067415730335,0.7663483146067417,0.8769662921348316,83_43,77_32,0.8809523582458496,0.3142857253551483,0.7661904633045197,0.8809523582458496,83_43,37_18
84,uci_wine_test/84/20251022-224241,nan,nan,0.8820224719101124,0.33146067415730335,0.7897752808988766,0.8769662921348316,84_12,77_32,0.8809523582458496,0.3142857253551483,0.7909999838471413,0.8809523582458496,84_12,37_18
85,uci_wine_test/85/20251022-224247,nan,nan,0.8820224719101124,0.33146067415730335,0.818370786516854,0.8769662921348316,85_14,77_32,0.8809523582458496,0.3142857253551483,0.8210952210426331,0.8809523582458496,85_14,37_18
86,uci_wine_test/86/20251022-224252,nan,nan,0.8820224719101124,0.33146067415730335,0.7975280898876406,0.8775280898876405,86_20,85_19,0.8857142925262451,0.3142857253551483,0.7981904619932174,0.8814285516738891,86_20,86_70
87,uci_wine_test/87/20251022-224258,nan,nan,0.8820224719101124,0.33146067415730335,0.8103370786516857,0.8775280898876405,87_25,86_70,0.8857142925262451,0.3142857253551483,0.811333321928978,0.8814285516738891,87_25,86_70
88,uci_wine_test/88/20251022-224304,nan,nan,0.8820224719101124,0.33146067415730335,0.7780898876404497,0.8820224719101123,88_26,86_70,0.8857142925262451,0.3142857253551483,0.7769523790478706,0.8857142925262451,88_26,86_70
89,uci_wine_test/89/20251022-224310,nan,nan,0.8820224719101124,0.33146067415730335,0.7779213483146069,0.8820224719101123,89_19,86_70,0.8857142925262451,0.3142857253551483,0.7755238133668899,0.8857142925262451,89_19,86_70
90,uci_wine_test/90/20251022-224315,nan,nan,0.8820224719101124,0.33146067415730335,0.7751123595505619,0.8820224719101123,90_44,86_70,0.8857142925262451,0.3142857253551483,0.7718571463227272,0.8857142925262451,90_44,86_70
91,uci_wine_test/91/20251022-224320,nan,nan,0.8820224719101124,0.33146067415730335,0.7575842696629215,0.8820224719101123,91_14,86_70,0.8857142925262451,0.3142857253551483,0.7576666712760926,0.8857142925262451,91_14,86_70
92,uci_wine_test/92/20251022-224324,nan,nan,0.8820224719101124,0.33146067415730335,0.7787078651685395,0.8820224719101123,92_13,86_70,0.8904761672019958,0.3142857253551483,0.7769523832201958,0.8861904799938202,92_13,92_43
93,uci_wine_test/93/20251022-224329,nan,nan,0.8820224719101124,0.33146067415730335,0.7543820224719103,0.8820224719101123,93_14,92_43,0.8904761672019958,0.3142857253551483,0.7518095281720162,0.8866666674613952,93_14,92_43
94,uci_wine_test/94/20251022-224335,nan,nan,0.8820224719101124,0.33146067415730335,0.7896629213483146,0.8814606741573033,94_14,92_43,0.8904761672019958,0.3142857253551483,0.7895714291930198,0.8895237922668457,94_14,92_43
95,uci_wine_test/95/20251022-224339,nan,nan,0.8820224719101124,0.2696629213483146,0.8128651685393258,0.8820224719101123,95_92,92_43,0.8904761672019958,0.24761904776096344,0.8158571289479732,0.8904761672019958,95_92,92_43
96,uci_wine_test/96/20251022-224345,nan,nan,0.8820224719101124,0.33146067415730335,0.7839887640449439,0.8820224719101123,96_28,92_43,0.8904761672019958,0.3142857253551483,0.7850952267646789,0.8904761672019958,96_28,92_43
97,uci_wine_test/97/20251022-224350,nan,nan,0.8820224719101124,0.33146067415730335,0.7899438202247194,0.8820224719101123,97_26,92_43,0.8904761672019958,0.3142857253551483,0.79190475076437,0.8904761672019958,97_26,92_43
98,uci_wine_test/98/20251022-224356,nan,nan,0.8876404494382022,0.33146067415730335,0.7448314606741575,0.8825842696629213,98_30,98_59,0.8952381014823914,0.3142857253551483,0.7433333238959312,0.8909523606300354,98_30,98_59
99,uci_wine_test/99/20251022-224400,nan,nan,0.8876404494382022,0.33146067415730335,0.7914044943820226,0.8831460674157302,99_25,98_59,0.8952381014823914,0.3142857253551483,0.7913809424638748,0.891428554058075,99_25,98_59
100,uci_wine_test/100/20251022-224404,nan,nan,0.8876404494382022,0.33146067415730335,0.7806179775280901,0.8831460674157302,100_31,98_59,0.8952381014823914,0.3142857253551483,0.7803333243727684,0.891428554058075,100_31,98_59
101,uci_wine_test/101/20251022-224410,nan,nan,0.8876404494382022,0.33146067415730335,0.7912921348314609,0.8831460674157302,101_17,98_59,0.8952381014823914,0.3142857253551483,0.792666657269001,0.891428554058075,101_17,98_59
102,uci_wine_test/102/20251022-224416,nan,nan,0.8876404494382022,0.33146067415730335,0.7735955056179776,0.8865168539325843,102_17,98_59,0.8952381014823914,0.3142857253551483,0.7724285611510276,0.8942857146263122,102_17,98_59
103,uci_wine_test/103/20251022-224422,nan,nan,0.8876404494382022,0.33146067415730335,0.741179775280899,0.8870786516853932,103_19,98_59,0.8952381014823914,0.3142857253551483,0.738380950987339,0.8947619080543519,103_19,98_59
104,uci_wine_test/104/20251022-224427,nan,nan,0.8876404494382022,0.33146067415730335,0.7857865168539329,0.8876404494382022,104_22,98_59,0.8952381014823914,0.3142857253551483,0.7851904782652855,0.8952381014823914,104_22,98_59
105,uci_wine_test/105/20251022-224435,nan,nan,0.8876404494382022,0.33146067415730335,0.7901685393258426,0.8876404494382022,105_18,98_59,0.8952381014823914,0.3142857253551483,0.7889523866772652,0.8952381014823914,105_18,98_59
106,uci_wine_test/106/20251022-224440,nan,nan,0.8876404494382022,0.33146067415730335,0.7801685393258427,0.8876404494382022,106_36,98_59,0.8952381014823914,0.3142857253551483,0.7798095297813415,0.8952381014823914,106_36,98_59
107,uci_wine_test/107/20251022-224446,nan,nan,0.8876404494382022,0.33146067415730335,0.7944382022471912,0.8876404494382022,107_27,98_59,0.8952381014823914,0.3142857253551483,0.7938571470975876,0.8952381014823914,107_27,98_59
108,uci_wine_test/108/20251022-224452,nan,nan,0.8876404494382022,0.2696629213483146,0.7719662921348315,0.8876404494382022,108_19,98_59,0.8952381014823914,0.24761904776096344,0.7714285771548748,0.8952381014823914,108_19,98_59
109,uci_wine_test/109/20251022-224457,nan,nan,0.8876404494382022,0.33146067415730335,0.7518539325842698,0.8876404494382022,109_18,98_59,0.8952381014823914,0.3142857253551483,0.7516666722297668,0.8952381014823914,109_18,98_59
110,uci_wine_test/110/20251022-224503,nan,nan,0.8876404494382022,0.33146067415730335,0.7980337078651687,0.8876404494382022,110_19,98_59,0.8952381014823914,0.3142857253551483,0.7960000053048134,0.8952381014823914,110_19,98_59
111,uci_wine_test/111/20251022-224508,nan,nan,0.8876404494382022,0.2696629213483146,0.7344382022471911,0.8876404494382022,111_85,98_59,0.8952381014823914,0.24761904776096344,0.7297142906486989,0.8952381014823914,111_85,98_59
112,uci_wine_test/112/20251022-224513,nan,nan,0.8876404494382022,0.33146067415730335,0.8011235955056182,0.8876404494382022,112_37,98_59,0.8952381014823914,0.3142857253551483,0.8011904799938202,0.8952381014823914,112_37,98_59
113,uci_wine_test/113/20251022-224519,nan,nan,0.8876404494382022,0.33146067415730335,0.8123033707865168,0.8876404494382022,113_18,98_59,0.8952381014823914,0.3142857253551483,0.8130476236343384,0.8952381014823914,113_18,98_59
114,uci_wine_test/114/20251022-224523,nan,nan,0.8876404494382022,0.33146067415730335,0.7814606741573037,0.8876404494382022,114_39,98_59,0.8952381014823914,0.3142857253551483,0.7807142889499664,0.8952381014823914,114_39,98_59
115,uci_wine_test/115/20251022-224530,nan,nan,0.8876404494382022,0.33146067415730335,0.7562921348314607,0.8876404494382022,115_18,98_59,0.8952381014823914,0.3142857253551483,0.7550952434539795,0.8952381014823914,115_18,98_59
116,uci_wine_test/116/20251022-224534,nan,nan,0.8876404494382022,0.33146067415730335,0.7764044943820224,0.8876404494382022,116_21,98_59,0.8952381014823914,0.3142857253551483,0.7776666700839996,0.8952381014823914,116_21,98_59
117,uci_wine_test/117/20251022-224540,nan,nan,0.8876404494382022,0.33146067415730335,0.7746067415730339,0.8876404494382022,117_17,98_59,0.8952381014823914,0.3142857253551483,0.7741428607702255,0.8952381014823914,117_17,98_59
118,uci_wine_test/118/20251022-224546,nan,nan,0.8876404494382022,0.33146067415730335,0.7692134831460677,0.8876404494382022,118_27,98_59,0.8952381014823914,0.3142857253551483,0.7684761938452721,0.8952381014823914,118_27,98_59
119,uci_wine_test/119/20251022-224551,nan,nan,0.8876404494382022,0.33146067415730335,0.8258988764044944,0.8876404494382022,119_30,98_59,0.8952381014823914,0.3142857253551483,0.8285238140821457,0.8952381014823914,119_30,98_59
120,uci_wine_test/120/20251022-224556,nan,nan,0.8932584269662921,0.33146067415730335,0.7715168539325845,0.8876404494382022,120_14,120_60,0.8952381014823914,0.3142857253551483,0.7699047645926476,0.8952381014823914,120_14,98_59
121,uci_wine_test/121/20251022-224601,nan,nan,0.8876404494382022,0.33146067415730335,0.7935955056179778,0.8876404494382022,121_48,98_59,0.8952381014823914,0.3142857253551483,0.7960476231575012,0.8952381014823914,121_48,98_59
