generation,checkpoint_id,cid_min___b_score_vector,cid_max___b_score_vector,max_accuracy_to_baseline,min_accuracy_to_baseline,mean_accuracy_to_baseline,elites_mean_accuracy_to_baseline,cid_min_accuracy_to_baseline,cid_max_accuracy_to_baseline,max_score,min_score,mean_score,elites_mean_score,cid_min_score,cid_max_score
11,uci_wine_test/11/20251029-215926,nan,nan,0.8523725834797891,0.37258347978910367,0.7775746924428824,0.8189806678383128,11_25,9_96,0.7690288424491882,0.43832021951675415,0.7350918489694596,0.7690288424491882,11_25,9_20
12,uci_wine_test/12/20251029-215930,nan,nan,0.8541300527240774,0.37258347978910367,0.7722319859402461,0.8189806678383128,12_32,12_19,0.7690288424491882,0.43832021951675415,0.7321784624457359,0.7690288424491882,12_32,9_20
13,uci_wine_test/13/20251029-215935,nan,nan,0.8523725834797891,0.37258347978910367,0.7695079086115993,0.8189806678383128,13_12,13_100,0.7716535329818726,0.43832021951675415,0.7281364706158638,0.7692913115024567,13_12,13_81
14,uci_wine_test/14/20251029-215940,nan,nan,0.8576449912126538,0.37258347978910367,0.7631985940246048,0.8249560632688928,14_43,14_16,0.7847769260406494,0.43832021951675415,0.7287401461601257,0.7721784591674805,14_43,14_16
15,uci_wine_test/15/20251029-215944,nan,nan,0.8611599297012302,0.37258347978910367,0.7823198594024605,0.8270650263620386,15_15,15_37,0.8215222954750061,0.43832021951675415,0.741863505244255,0.7866141676902771,15_15,15_77
16,uci_wine_test/16/20251029-215949,nan,nan,0.8646748681898067,0.37082601054481545,0.7845166959578209,0.8340949033391917,16_79,16_77,0.8215222954750061,0.43832021951675415,0.7429133814573288,0.7986876606941223,16_44,15_77
17,uci_wine_test/17/20251029-215954,nan,nan,0.8699472759226714,0.37258347978910367,0.7988752196836554,0.840597539543058,17_71,17_43,0.8372703194618225,0.43832021951675415,0.7548556423187256,0.8049868702888489,17_71,17_82
18,uci_wine_test/18/20251029-215959,nan,nan,0.8717047451669596,0.6256590509666081,0.8101230228471004,0.8518453427065028,18_34,18_97,0.8372703194618225,0.5616797804832458,0.7691601026058197,0.822309696674347,18_18,17_82
19,uci_wine_test/19/20251029-220004,nan,nan,0.8717047451669596,0.37258347978910367,0.7959578207381373,0.8411247803163444,19_26,18_97,0.8398950099945068,0.43832021951675415,0.7682414615154266,0.8307086527347565,19_26,19_14
20,uci_wine_test/20/20251029-220009,nan,nan,0.8611599297012302,0.6256590509666081,0.7957117750439368,0.8349736379613357,20_34,18_50,0.8425197005271912,0.5616797804832458,0.7751705992221832,0.8385826766490936,20_17,20_72
21,uci_wine_test/21/20251029-220014,nan,nan,0.8611599297012302,0.6256590509666081,0.7979086115992969,0.8344463971880491,21_69,21_12,0.8425197005271912,0.5616797804832458,0.784514433145523,0.8388451337814331,21_23,20_72
22,uci_wine_test/22/20251029-220019,nan,nan,0.8506151142355008,0.6256590509666081,0.7840949033391916,0.838488576449912,22_61,22_49,0.847769021987915,0.5616797804832458,0.7724146986007691,0.8404199361801148,22_13,22_12
23,uci_wine_test/23/20251029-220024,nan,nan,0.8506151142355008,0.6028119507908611,0.7728119507908611,0.8340949033391916,23_83,23_17,0.847769021987915,0.5590550899505615,0.7558005225658416,0.8433070778846741,23_83,22_12
24,uci_wine_test/24/20251029-220029,nan,nan,0.8506151142355008,0.4165202108963093,0.7858523725834797,0.8449912126537786,24_85,24_19,0.847769021987915,0.49343833327293396,0.7794225671887398,0.845931738615036,24_85,22_12
25,uci_wine_test/25/20251029-220033,nan,nan,0.8558875219683656,0.37258347978910367,0.788207381370826,0.8314586994727593,25_98,25_75,0.847769021987915,0.43832021951675415,0.7804724311828614,0.847769021987915,25_98,22_12
26,uci_wine_test/26/20251029-220038,nan,nan,0.8506151142355008,0.6274165202108963,0.7827240773286469,0.8311072056239016,26_12,26_27,0.847769021987915,0.5616797804832458,0.7825459235906601,0.847769021987915,26_11,22_12
27,uci_wine_test/27/20251029-220042,nan,nan,0.8506151142355008,0.6274165202108963,0.7899472759226712,0.8307557117750439,27_11,27_91,0.847769021987915,0.5616797804832458,0.7886876565217972,0.847769021987915,27_11,22_12
28,uci_wine_test/28/20251029-220047,nan,nan,0.8488576449912126,0.6274165202108963,0.7985764499121266,0.8309314586994727,28_30,24_56,0.847769021987915,0.5616797804832458,0.8013910692930222,0.847769021987915,28_30,22_12
29,uci_wine_test/29/20251029-220052,nan,nan,0.8488576449912126,0.37258347978910367,0.790896309314587,0.8314586994727593,29_65,24_56,0.847769021987915,0.43832021951675415,0.7947768950462342,0.847769021987915,29_65,22_12
30,uci_wine_test/30/20251029-220057,nan,nan,0.8488576449912126,0.37258347978910367,0.7810193321616873,0.8314586994727593,30_43,24_56,0.847769021987915,0.43832021951675415,0.785826763510704,0.847769021987915,30_43,22_12
31,uci_wine_test/31/20251029-220102,nan,nan,0.8488576449912126,0.6274165202108963,0.7931634446397189,0.8314586994727593,31_17,24_56,0.847769021987915,0.5616797804832458,0.7961679708957672,0.847769021987915,31_17,22_12
32,uci_wine_test/32/20251029-220107,nan,nan,0.8523725834797891,0.37258347978910367,0.8055184534270649,0.8314586994727593,32_69,32_59,0.847769021987915,0.43832021951675415,0.8155380499362945,0.847769021987915,32_69,22_12
33,uci_wine_test/33/20251029-220112,nan,nan,0.8488576449912126,0.6274165202108963,0.802530755711775,0.8314586994727593,33_22,24_56,0.847769021987915,0.5616797804832458,0.8064566838741303,0.847769021987915,33_22,22_12
34,uci_wine_test/34/20251029-220117,nan,nan,0.8488576449912126,0.6274165202108963,0.8079964850615114,0.8314586994727593,34_31,24_56,0.847769021987915,0.5616797804832458,0.8159055036306381,0.847769021987915,34_31,22_12
35,uci_wine_test/35/20251029-220123,nan,nan,0.8488576449912126,0.6274165202108963,0.7990158172231986,0.8314586994727593,35_12,24_56,0.847769021987915,0.5616797804832458,0.8032808309793472,0.847769021987915,35_12,22_12
36,uci_wine_test/36/20251029-220128,nan,nan,0.8558875219683656,0.37258347978910367,0.80103690685413,0.8314586994727593,36_87,36_68,0.847769021987915,0.43832021951675415,0.8064829313755035,0.847769021987915,36_87,22_12
37,uci_wine_test/37/20251029-220134,nan,nan,0.8506151142355008,0.4235500878734622,0.7972934973637962,0.8314586994727593,37_20,37_74,0.847769021987915,0.49081364274024963,0.8021259757876397,0.847769021987915,37_20,22_12
38,uci_wine_test/38/20251029-220139,nan,nan,0.8506151142355008,0.6274165202108963,0.7942530755711775,0.8333919156414764,38_18,38_74,0.8530183434486389,0.5616797804832458,0.7959579962491989,0.8485564231872559,38_18,38_61
39,uci_wine_test/39/20251029-220144,nan,nan,0.8558875219683656,0.421792618629174,0.8007381370826012,0.8332161687170474,39_45,39_48,0.8530183434486389,0.49081364274024963,0.8014173147082329,0.8509186208248138,39_45,38_61
40,uci_wine_test/40/20251029-220150,nan,nan,0.8558875219683656,0.5026362038664324,0.8047275922671353,0.8309314586994727,40_17,40_97,0.8530183434486389,0.5616797804832458,0.8075852906703949,0.8522309541702271,40_19,38_61
41,uci_wine_test/41/20251029-220155,nan,nan,0.8488576449912126,0.37258347978910367,0.7831634446397189,0.828646748681898,41_53,39_58,0.8530183434486389,0.43832021951675415,0.7877165162563324,0.8530183434486389,41_53,38_61
42,uci_wine_test/42/20251029-220159,nan,nan,0.8418277680140598,0.6274165202108963,0.785254833040422,0.8289982425307556,42_12,42_81,0.8530183434486389,0.5616797804832458,0.7920997160673141,0.8530183434486389,42_12,38_61
43,uci_wine_test/43/20251029-220204,nan,nan,0.8418277680140598,0.616871704745167,0.7845694200351494,0.8288224956063269,43_60,43_32,0.8530183434486389,0.5616797804832458,0.7905774092674256,0.8530183434486389,43_11,38_61
44,uci_wine_test/44/20251029-220211,nan,nan,0.8312829525483304,0.37258347978910367,0.7841652021089631,0.8289982425307556,44_88,43_16,0.8530183434486389,0.43832021951675415,0.7937532585859298,0.8530183434486389,44_88,38_61
45,uci_wine_test/45/20251029-220217,nan,nan,0.843585237258348,0.37258347978910367,0.7692267135325133,0.829701230228471,45_33,45_96,0.8530183434486389,0.43832021951675415,0.7739632359147072,0.8530183434486389,45_33,38_61
46,uci_wine_test/46/20251029-220222,nan,nan,0.8400702987697716,0.6274165202108963,0.7870650263620387,0.8293497363796133,46_12,46_83,0.8661417365074158,0.5616797804832458,0.788241451382637,0.8543306827545166,46_12,46_39
47,uci_wine_test/47/20251029-220227,nan,nan,0.8488576449912126,0.6274165202108963,0.7954657293497363,0.830579964850615,47_11,47_16,0.8661417365074158,0.5616797804832458,0.8033333176374435,0.8559054911136628,47_11,46_39
48,uci_wine_test/48/20251029-220233,nan,nan,0.8506151142355008,0.37258347978910367,0.7895079086115995,0.8358523725834799,48_60,48_20,0.8687664270401001,0.43832021951675415,0.7946194142103196,0.8619422614574432,48_60,48_80
49,uci_wine_test/49/20251029-220238,nan,nan,0.8506151142355008,0.6274165202108963,0.8023550087873462,0.8372583479789103,49_21,49_16,0.8687664270401001,0.5616797804832458,0.8181102347373962,0.8674540817737579,49_21,48_80
50,uci_wine_test/50/20251029-220242,nan,nan,0.8629173989455184,0.6274165202108963,0.806115992970123,0.8342706502636205,50_39,50_49,0.8687664270401001,0.5616797804832458,0.824199475646019,0.8666666746139526,50_39,48_80
51,uci_wine_test/51/20251029-220247,nan,nan,0.8629173989455184,0.4358523725834798,0.7946748681898067,0.8420035149384886,51_12,51_51,0.8713910579681396,0.509186327457428,0.8056430488824844,0.8687664210796356,51_12,51_57
52,uci_wine_test/52/20251029-220251,nan,nan,0.8629173989455184,0.5219683655536028,0.8076801405975396,0.8432337434094904,52_63,52_44,0.8713910579681396,0.5616797804832458,0.824068249464035,0.869291353225708,52_36,51_57
53,uci_wine_test/53/20251029-220256,nan,nan,0.8629173989455184,0.6274165202108963,0.8013884007029877,0.8432337434094904,53_22,53_15,0.8713910579681396,0.5616797804832458,0.8085826855897903,0.8695538163185119,53_22,51_57
54,uci_wine_test/54/20251029-220301,nan,nan,0.8629173989455184,0.44991212653778556,0.7971177504393674,0.8458699472759227,54_42,54_20,0.8713910579681396,0.5144357085227966,0.8107086616754532,0.8711285948753357,54_42,51_57
55,uci_wine_test/55/20251029-220305,nan,nan,0.8471001757469244,0.37258347978910367,0.796590509666081,0.846572934973638,55_22,53_23,0.8766404390335083,0.43832021951675415,0.8073490715026855,0.8719159960746765,55_22,55_71
56,uci_wine_test/56/20251029-220310,nan,nan,0.8611599297012302,0.6274165202108963,0.814042179261863,0.844639718804921,56_14,56_52,0.8766404390335083,0.5616797804832458,0.8275065523386002,0.8753280937671661,56_14,55_71
57,uci_wine_test/57/20251029-220315,nan,nan,0.8506151142355008,0.6186291739894552,0.7984182776801407,0.8448154657293496,57_74,57_92,0.8766404390335083,0.5616797804832458,0.8097375303506851,0.8750656247138977,57_32,55_71
58,uci_wine_test/58/20251029-220320,nan,nan,0.8488576449912126,0.4428822495606327,0.8056590509666083,0.8439367311072056,58_41,57_86,0.8845144510269165,0.5616797804832458,0.8298687714338303,0.8776903033256531,58_21,58_59
59,uci_wine_test/59/20251029-220325,nan,nan,0.8488576449912126,0.37258347978910367,0.7996309314586993,0.844463971880492,59_22,59_49,0.8845144510269165,0.43832021951675415,0.8216535484790802,0.8792650997638702,59_22,58_59
60,uci_wine_test/60/20251029-220329,nan,nan,0.8488576449912126,0.6274165202108963,0.8084358523725836,0.8449912126537786,60_12,60_90,0.8845144510269165,0.5616797804832458,0.8286614209413529,0.8811023533344269,60_12,58_59
61,uci_wine_test/61/20251029-220335,nan,nan,0.8471001757469244,0.36906854130052724,0.7984007029876976,0.8449912126537786,61_60,58_59,0.887139081954956,0.5433070659637451,0.8197900223731994,0.8816272795200348,61_60,61_31
62,uci_wine_test/62/20251029-220341,nan,nan,0.8488576449912126,0.6221441124780316,0.8072934973637962,0.846572934973638,62_52,62_18,0.887139081954956,0.5616797804832458,0.8306299138069153,0.8837270319461823,62_15,61_31
63,uci_wine_test/63/20251029-220346,nan,nan,0.8576449912126538,0.37258347978910367,0.8030931458699474,0.8471001757469244,63_50,63_78,0.887139081954956,0.43832021951675415,0.8253543227910995,0.8860892295837403,63_50,61_31
64,uci_wine_test/64/20251029-220351,nan,nan,0.8488576449912126,0.6221441124780316,0.8103163444639722,0.8472759226713533,64_93,64_58,0.887139081954956,0.5616797804832458,0.8281102222204209,0.887139081954956,64_27,61_31
65,uci_wine_test/65/20251029-220356,nan,nan,0.8523725834797891,0.6274165202108963,0.8123198594024604,0.8471001757469244,65_17,65_98,0.887139081954956,0.5616797804832458,0.8385826605558395,0.887139081954956,65_17,61_31
66,uci_wine_test/66/20251029-220401,nan,nan,0.8523725834797891,0.37258347978910367,0.8030579964850617,0.8471001757469244,66_92,66_35,0.887139081954956,0.43832021951675415,0.8299212449789047,0.887139081954956,66_92,61_31
67,uci_wine_test/67/20251029-220407,nan,nan,0.8734622144112478,0.6274165202108963,0.8086115992970123,0.8471001757469244,67_24,67_28,0.887139081954956,0.5616797804832458,0.8294225543737411,0.887139081954956,67_24,61_31
68,uci_wine_test/68/20251029-220413,nan,nan,0.8523725834797891,0.37258347978910367,0.8118277680140598,0.8476274165202108,68_31,68_42,0.8897637724876404,0.44619423151016235,0.837611529827118,0.8874015510082245,68_31,68_42
69,uci_wine_test/69/20251029-220419,nan,nan,0.8734622144112478,0.44639718804920914,0.8151669595782074,0.8518453427065026,69_43,69_98,0.8897637724876404,0.5196850299835205,0.8377952599525451,0.889501303434372,69_43,68_42
70,uci_wine_test/70/20251029-220426,nan,nan,0.8541300527240774,0.3954305799648506,0.829261862917399,0.8523725834797891,70_81,70_99,0.8923884630203247,0.43832021951675415,0.8602887052297592,0.8900262415409088,70_81,70_73
71,uci_wine_test/71/20251029-220432,nan,nan,0.8576449912126538,0.44639718804920914,0.8274165202108962,0.8528998242530756,71_69,71_14,0.8923884630203247,0.5196850299835205,0.8597900199890137,0.8905511796474457,71_69,70_73
72,uci_wine_test/72/20251029-220439,nan,nan,0.859402460456942,0.44639718804920914,0.8291212653778561,0.8532513181019332,72_11,72_44,0.8950130939483643,0.5196850299835205,0.8604724353551865,0.8913385808467865,72_11,72_44
73,uci_wine_test/73/20251029-220446,nan,nan,0.859402460456942,0.37258347978910367,0.8278383128295256,0.8541300527240774,73_18,72_44,0.8976377844810486,0.43832021951675415,0.861286087334156,0.8931758582592011,73_18,73_40
74,uci_wine_test/74/20251029-220454,nan,nan,0.859402460456942,0.44639718804920914,0.8363796133567662,0.8550087873462214,74_55,73_40,0.8976377844810486,0.5223097205162048,0.8680314958095551,0.8937007904052734,74_55,73_40
75,uci_wine_test/75/20251029-220501,nan,nan,0.8629173989455184,0.45869947275922673,0.8388576449912126,0.8569420035149387,75_58,75_18,0.8976377844810486,0.5275590419769287,0.8671653479337692,0.8944881737232209,75_58,73_40
76,uci_wine_test/76/20251029-220507,nan,nan,0.8629173989455184,0.37258347978910367,0.8298769771528995,0.8586994727592266,76_65,76_15,0.8976377844810486,0.43832021951675415,0.8605511689186096,0.8963254392147064,76_65,73_40
77,uci_wine_test/77/20251029-220514,nan,nan,0.8611599297012302,0.37258347978910367,0.8246397188049209,0.8588752196836555,77_94,76_54,0.9002624750137329,0.43832021951675415,0.8550131094455719,0.8973753154277802,77_94,77_25
78,uci_wine_test/78/20251029-220520,nan,nan,0.8629173989455184,0.7715289982425307,0.848418277680141,0.8609841827768013,78_20,78_40,0.9002624750137329,0.682414710521698,0.8762992036342621,0.899737536907196,78_20,77_25
79,uci_wine_test/79/20251029-220527,nan,nan,0.8646748681898067,0.6274165202108963,0.8414762741652023,0.8611599297012302,79_28,79_11,0.9002624750137329,0.5616797804832458,0.8666141718626023,0.9002624750137329,79_28,77_25
80,uci_wine_test/80/20251029-220534,nan,nan,0.8646748681898067,0.6274165202108963,0.846010544815466,0.8611599297012302,80_41,80_22,0.9002624750137329,0.5616797804832458,0.874514433145523,0.9002624750137329,80_41,77_25
81,uci_wine_test/81/20251029-220541,nan,nan,0.8646748681898067,0.37258347978910367,0.8439718804920915,0.8611599297012302,81_21,81_26,0.9002624750137329,0.43832021951675415,0.8739632558822632,0.9002624750137329,81_21,77_25
82,uci_wine_test/82/20251029-220549,nan,nan,0.8646748681898067,0.7644991212653779,0.8494551845342708,0.8611599297012302,82_24,82_21,0.9002624750137329,0.682414710521698,0.8807874011993408,0.9002624750137329,82_24,77_25
83,uci_wine_test/83/20251029-220557,nan,nan,0.8646748681898067,0.6274165202108963,0.8454481546572937,0.8611599297012302,83_29,83_16,0.9002624750137329,0.5616797804832458,0.8717585319280624,0.9002624750137329,83_29,77_25
84,uci_wine_test/84/20251029-220605,nan,nan,0.8646748681898067,0.7644991212653779,0.8497539543057998,0.8615114235500879,84_50,84_14,0.9055117964744568,0.682414710521698,0.8790288698673249,0.9007874071598053,84_50,84_69
85,uci_wine_test/85/20251029-220614,nan,nan,0.8646748681898067,0.6274165202108963,0.8401757469244288,0.8615114235500879,85_27,84_69,0.9055117964744568,0.5616797804832458,0.863832021355629,0.9007874071598053,85_27,84_69
86,uci_wine_test/86/20251029-220622,nan,nan,0.8646748681898067,0.37258347978910367,0.8353075571177504,0.8618629173989456,86_72,84_69,0.9055117964744568,0.43832021951675415,0.8658792635798455,0.9013123393058777,86_72,84_69
87,uci_wine_test/87/20251029-220630,nan,nan,0.8681898066783831,0.6274165202108963,0.8471001757469245,0.8618629173989456,87_32,87_44,0.9055117964744568,0.5616797804832458,0.8783989489078522,0.9013123393058777,87_32,84_69
88,uci_wine_test/88/20251029-220638,nan,nan,0.8646748681898067,0.6274165202108963,0.8506678383128297,0.8618629173989456,88_12,84_69,0.9055117964744568,0.5616797804832458,0.8833595782518386,0.9013123393058777,88_12,84_69
89,uci_wine_test/89/20251029-220647,nan,nan,0.8681898066783831,0.45518453427065025,0.8386467486818983,0.862390158172232,89_94,89_19,0.9055117964744568,0.5275590419769287,0.8643569523096084,0.9013123393058777,89_94,84_69
90,uci_wine_test/90/20251029-220656,nan,nan,0.8646748681898067,0.37258347978910367,0.846713532513181,0.863444639718805,90_90,84_69,0.9055117964744568,0.43832021951675415,0.8774540662765503,0.9028871357440948,90_90,84_69
91,uci_wine_test/91/20251029-220705,nan,nan,0.8681898066783831,0.6274165202108963,0.8469771528998244,0.8639718804920914,91_15,91_72,0.9055117964744568,0.5616797804832458,0.8779002571105957,0.9044619381427765,91_15,84_69
92,uci_wine_test/92/20251029-220713,nan,nan,0.8681898066783831,0.5430579964850615,0.8475043936731109,0.8646748681898068,92_28,92_99,0.9055117964744568,0.4803149700164795,0.8751705956459045,0.9055117964744568,92_28,84_69
93,uci_wine_test/93/20251029-220721,nan,nan,0.8681898066783831,0.45869947275922673,0.8460281195079088,0.8646748681898068,93_93,93_43,0.9055117964744568,0.5328084230422974,0.8777427709102631,0.9055117964744568,93_93,84_69
94,uci_wine_test/94/20251029-220729,nan,nan,0.8646748681898067,0.6256590509666081,0.8485764499121268,0.8646748681898068,94_31,84_69,0.9055117964744568,0.5800524950027466,0.8805511695146561,0.9055117964744568,94_31,84_69
95,uci_wine_test/95/20251029-220739,nan,nan,0.8664323374340949,0.6274165202108963,0.8514235500878736,0.8646748681898068,95_51,95_16,0.9081364870071411,0.5616797804832458,0.8811548459529877,0.9057742655277252,95_51,95_86
96,uci_wine_test/96/20251029-220748,nan,nan,0.8681898066783831,0.45869947275922673,0.8483655536028121,0.8646748681898068,96_76,96_25,0.9081364870071411,0.5328084230422974,0.8829658699035644,0.9060367345809937,96_76,95_86
97,uci_wine_test/97/20251029-220758,nan,nan,0.875219683655536,0.6274165202108963,0.8491915641476275,0.8646748681898068,97_69,97_14,0.9081364870071411,0.5616797804832458,0.8828871303796768,0.9060367345809937,97_69,95_86
98,uci_wine_test/98/20251029-220807,nan,nan,0.8681898066783831,0.773286467486819,0.8564850615114237,0.8644991212653779,98_53,98_13,0.9081364870071411,0.6955380439758301,0.891837261915207,0.9076115489006042,98_92,95_86
99,uci_wine_test/99/20251029-220817,nan,nan,0.8681898066783831,0.6274165202108963,0.8552724077328648,0.8644991212653779,99_19,99_69,0.9081364870071411,0.5616797804832458,0.8869553804397583,0.9081364870071411,99_19,95_86
100,uci_wine_test/100/20251029-220827,nan,nan,0.8681898066783831,0.6274165202108963,0.8500000000000001,0.8594024604569421,100_52,100_38,0.9081364870071411,0.5616797804832458,0.880787404179573,0.9081364870071411,100_52,95_86
101,uci_wine_test/101/20251029-220837,nan,nan,0.8681898066783831,0.37258347978910367,0.8448154657293498,0.8594024604569421,101_64,101_39,0.9081364870071411,0.43832021951675415,0.8787139159440994,0.9081364870071411,101_64,95_86
102,uci_wine_test/102/20251029-220848,nan,nan,0.8681898066783831,0.45869947275922673,0.8362038664323376,0.8594024604569419,102_37,102_60,0.9081364870071411,0.5354330539703369,0.8662467217445373,0.9081364870071411,102_37,95_86
103,uci_wine_test/103/20251029-220858,nan,nan,0.8646748681898067,0.5940246045694201,0.8370123022847104,0.8646748681898068,103_98,95_86,0.9081364870071411,0.5616797804832458,0.8687664067745209,0.9081364870071411,103_33,95_86
104,uci_wine_test/104/20251029-220908,nan,nan,0.8681898066783831,0.37258347978910367,0.8516871704745168,0.8644991212653779,104_71,104_92,0.9081364870071411,0.43832021951675415,0.8853805786371232,0.9081364870071411,104_71,95_86
105,uci_wine_test/105/20251029-220918,nan,nan,0.8681898066783831,0.5905096660808435,0.8506502636203866,0.8646748681898068,105_30,105_62,0.9081364870071411,0.5669291615486145,0.8822572207450867,0.9081364870071411,105_30,95_86
106,uci_wine_test/106/20251029-220928,nan,nan,0.8681898066783831,0.6274165202108963,0.8547627416520213,0.8646748681898068,106_29,106_74,0.9081364870071411,0.5616797804832458,0.8881889772415161,0.9081364870071411,106_29,95_86
107,uci_wine_test/107/20251029-220938,nan,nan,0.8857644991212654,0.6274165202108963,0.853005272407733,0.8644991212653779,107_50,107_82,0.9081364870071411,0.5616797804832458,0.8876115530729294,0.9081364870071411,107_50,95_86
108,uci_wine_test/108/20251029-220948,nan,nan,0.8681898066783831,0.6274165202108963,0.852267135325132,0.8646748681898068,108_13,108_34,0.9081364870071411,0.5616797804832458,0.881548558473587,0.9081364870071411,108_13,95_86
109,uci_wine_test/109/20251029-220959,nan,nan,0.8681898066783831,0.6274165202108963,0.8446748681898069,0.8648506151142354,109_12,109_36,0.9081364870071411,0.5616797804832458,0.8733595824241638,0.9081364870071411,109_12,95_86
110,uci_wine_test/110/20251029-221009,nan,nan,0.9103690685413005,0.6274165202108963,0.8487170474516698,0.8646748681898068,110_32,110_49,0.9081364870071411,0.5616797804832458,0.8761679822206497,0.9081364870071411,110_32,95_86
111,uci_wine_test/111/20251029-221021,nan,nan,0.8664323374340949,0.421792618629174,0.8523550087873464,0.8646748681898068,111_30,111_49,0.9081364870071411,0.4960629940032959,0.8829396378993988,0.9081364870071411,111_30,95_86
112,uci_wine_test/112/20251029-221036,nan,nan,0.8664323374340949,0.37258347978910367,0.8343936731107208,0.8646748681898068,112_65,112_13,0.9081364870071411,0.43832021951675415,0.8608923906087875,0.9081364870071411,112_65,95_86
113,uci_wine_test/113/20251029-221051,nan,nan,0.8681898066783831,0.39191564147627417,0.8475922671353254,0.8641476274165203,113_40,113_96,0.9081364870071411,0.4566929042339325,0.8819685074687004,0.9081364870071411,113_40,95_86
114,uci_wine_test/114/20251029-221111,nan,nan,0.875219683655536,0.46045694200351495,0.8348330404217928,0.8646748681898068,114_98,114_90,0.9081364870071411,0.5328084230422974,0.8605511820316315,0.9081364870071411,114_98,95_86
115,uci_wine_test/115/20251029-221125,nan,nan,0.8646748681898067,0.44815465729349735,0.828822495606327,0.8646748681898068,115_20,95_86,0.9081364870071411,0.5275590419769287,0.8508661425113678,0.9081364870071411,115_20,95_86
116,uci_wine_test/116/20251029-221143,nan,nan,0.8681898066783831,0.45694200351493847,0.8385061511423553,0.8646748681898068,116_90,116_63,0.9081364870071411,0.5275590419769287,0.8681889778375625,0.9081364870071411,116_90,95_86
117,uci_wine_test/117/20251029-221158,nan,nan,0.8664323374340949,0.6274165202108963,0.8511247803163446,0.8646748681898068,117_46,117_13,0.9081364870071411,0.5616797804832458,0.8819685053825378,0.9081364870071411,117_46,95_86
118,uci_wine_test/118/20251029-221210,nan,nan,0.8927943760984183,0.6274165202108963,0.844200351493849,0.8646748681898068,118_17,118_12,0.9081364870071411,0.5616797804832458,0.8755118125677108,0.9081364870071411,118_17,95_86
119,uci_wine_test/119/20251029-221225,nan,nan,0.8681898066783831,0.45869947275922673,0.8464674868189808,0.8648506151142354,119_19,119_17,0.9081364870071411,0.5275590419769287,0.8785826784372329,0.9081364870071411,119_19,95_86
120,uci_wine_test/120/20251029-221239,nan,nan,0.8681898066783831,0.6274165202108963,0.8408084358523727,0.8646748681898068,120_13,120_35,0.9081364870071411,0.5616797804832458,0.870367455482483,0.9081364870071411,120_13,95_86
121,uci_wine_test/121/20251029-221252,nan,nan,0.8681898066783831,0.6274165202108963,0.8398066783831284,0.8648506151142354,121_21,121_29,0.9081364870071411,0.5616797804832458,0.8680839908123016,0.9081364870071411,121_21,95_86
122,uci_wine_test/122/20251029-221304,nan,nan,0.8681898066783831,0.37258347978910367,0.8337961335676627,0.8646748681898068,122_50,122_89,0.9081364870071411,0.43832021951675415,0.8586351728439331,0.9081364870071411,122_50,95_86
