alcohol,malic_acid,ash,alcalinity_of_ash,magnesium,total_phenols,flavanoids,nonflavanoid_phenols,proanthocyanins,color_intensity,hue,od280/od315_of_diluted_wines,proline,class_0,class_1,class_2
13.62,4.95,2.35,20.0,92.0,2.0,0.8,0.47,1.02,4.4,0.91,2.05,550.0,False,False,True
12.25,3.88,2.2,18.5,112.0,1.38,0.78,0.29,1.14,8.21,0.65,2.0,855.0,False,False,True
12.96,3.45,2.35,18.5,106.0,1.39,0.7,0.4,0.94,5.28,0.68,1.75,675.0,False,False,True
13.78,2.76,2.3,22.0,90.0,1.35,0.68,0.41,1.03,9.58,0.7,1.68,615.0,False,False,True
12.82,3.37,2.3,19.5,88.0,1.48,0.66,0.4,0.97,10.26,0.72,1.75,685.0,False,False,True
13.58,2.58,2.69,24.5,105.0,1.55,0.84,0.39,1.54,8.66,0.74,1.8,750.0,False,False,True
13.4,4.6,2.86,25.0,112.0,1.98,0.96,0.27,1.11,8.5,0.67,1.92,630.0,False,False,True
14.16,2.51,2.48,20.0,91.0,1.68,0.7,0.44,1.24,9.7,0.62,1.71,660.0,False,False,True
13.4,3.91,2.48,23.0,102.0,1.8,0.75,0.43,1.41,7.3,0.7,1.56,750.0,False,False,True
13.17,2.59,2.37,20.0,120.0,1.65,0.68,0.53,1.46,9.3,0.6,1.62,840.0,False,False,True
14.13,4.1,2.74,24.5,96.0,2.05,0.76,0.56,1.35,9.2,0.61,1.6,560.0,False,False,True
13.957685234840719,3.1976148014407597,2.6120787982592804,20.8583215229183,128.46143373395088,3.093901292874617,3.2979030156978757,0.20147289581337788,1.051036711390049,6.956006219347754,1.3224521212139813,3.563866394158917,1354.6733922041444,True,False,False
13.777381969586598,1.6942416091689307,2.4661147538408206,15.102445534962511,128.00622085387076,3.2297871626765575,3.50345578340748,0.2117057089541452,1.1762607251539168,5.106716186919808,1.3369814665591853,3.338613909162887,1036.735744593102,True,False,False
13.727116344212313,1.7974733297128598,2.777780005584358,22.684443701397676,121.50411473114195,2.8852173034854074,2.940746254814899,0.18623602609368492,2.5605188586767915,7.516038338359376,1.2412609345079795,3.5800536393966063,1369.9571057112964,True,False,False
13.515404797411872,1.681632490658076,2.3142529330647017,15.557216382965766,124.54223222929532,3.154913070642749,2.7850174852312914,0.2522425884168448,2.5477643293682317,5.131579077488068,1.3189893952199472,3.5367633892065222,1237.4025444640472,True,False,False
14.16037482729536,1.8093239240367498,2.631771108923165,21.97240078774901,105.33252723562964,3.1771607585766635,3.445395537140966,0.1824697905912159,2.5572155203352653,4.3939796190386105,1.1253446585024878,3.594696179020543,1359.4183983235162,True,False,False
13.946844121880554,1.5704229678246282,2.3847861527518206,16.893260186186595,122.16705767141437,3.1918801698868813,3.4826948995117286,0.23687765381005596,1.6614427641098901,7.334045248218614,1.2331495306721005,3.0714133635339387,1270.9037256109086,True,False,False
14.202824637576398,1.4709632137704167,2.690446793838297,24.692303016579032,114.57751969917584,3.219090761114153,2.427149051777464,0.2022649906506082,1.208671027886496,2.6152057490749603,1.3553765659786816,3.369301831911671,1351.261603024042,True,False,False
13.574872630267716,3.025986807230857,2.2617880917614155,18.42192323588646,128.14680688791998,3.2186866171273367,2.4252661816586345,0.18534946241160227,2.0246373999480602,9.19490340578012,1.3573918296730247,3.2603061244320246,1281.6376062527063,True,False,False
13.908147740438963,3.5670612672049877,2.116118627057945,15.214090584487984,127.4990453004759,3.190242847629682,3.1857944249042607,0.2115129268411991,2.3791444979390652,7.573709443671335,1.3319423103919927,2.5674387928335753,1343.1699929168606,True,False,False
12.99877301978884,1.5205627729750064,2.182847163635857,18.354401441052207,127.73096639073313,3.09236730307624,3.318280884599993,0.1785656415458118,2.465249333021967,2.7833283748329367,1.3238573469619108,3.437475746780507,752.701038455481,True,False,False
13.92587414039663,3.9692014362924217,2.6312524324720297,18.907158583660753,117.70986109339707,3.136340519507053,3.358261509385909,0.20874863604857263,2.510074500313355,2.9603104841938896,1.2868017367441906,3.3072671846272383,1146.1823483844064,True,False,False
12.776539142074546,2.967935940982521,2.5751284344873033,18.713744317867253,128.1302358357302,2.9534178986040125,2.9333767030053615,0.17655550497656924,1.7951662680311755,3.5049726079772503,1.2789114414866547,3.2838370565436135,1258.4716514892057,True,False,False
13.880309284573611,1.6393893037877105,2.402168041910188,16.966747438928728,120.13775426416962,3.1533489343867016,3.3665491910740304,0.21475389443430334,0.7773674835847497,4.006534034553737,1.329693716313944,3.1012102526774754,1088.6375414373945,True,False,False
13.184947285083163,2.3087323028982434,2.72815226430678,16.941107170666022,124.47776646480801,2.8139787505124563,2.782938907013615,0.19177890853982804,0.9459965296233858,6.5066161990482545,1.3104740722423953,3.4940859440211556,1360.7784936918206,True,False,False
14.143759883596543,2.074840288519126,2.700429882113634,20.593824034384454,105.84697138187002,3.1174712352869847,3.5387321935684746,0.2256761562795596,2.500164119101077,6.138783760109578,1.2853661185275138,3.301078032515816,1326.2175241074121,True,False,False
13.231166797207214,2.7974932987502283,2.652419843085089,23.970719864033327,121.4825011764596,3.246661439292981,3.329953414882417,0.2364833081385239,1.6912924523297375,5.386905614269645,1.302437175720014,3.59532632192593,1138.673971723073,True,False,False
13.610293789329068,1.843485274046881,2.854933249548528,23.87173643495066,123.20435632845432,2.957037318342898,2.922624433677149,0.19675740078133352,1.500017718170553,5.033997051893519,1.1536297791376624,3.381000535391435,1305.3318749635791,True,False,False
12.621550643784017,3.629516196527594,2.68956440878087,14.91901928450086,127.09907441369951,2.8954211940661123,3.441164352234307,0.2692819286522107,1.5889241305806214,3.7614949701827403,1.3508332461390786,3.428968142223548,1361.269900259826,True,False,False
13.801351799530456,1.3419669742381868,2.818921108012339,17.326529932135987,112.83889950264575,2.83426718693304,2.9475313569355075,0.18470115082846203,2.5032988293904177,5.240923315262786,1.268466648706248,3.317745132977949,1239.4127040215299,True,False,False
14.184737086946626,2.63215215203087,2.4739763934267716,21.75982288121068,120.61584027515778,2.3762655240752064,3.419244283137597,0.1850621087600448,2.3890520423394115,4.747549324477527,1.272383770052972,3.3322181706752034,1362.7746396872546,True,False,False
12.553110901137583,1.2732624619174293,2.0720575929051055,19.822924079237104,112.67996246864062,3.2278798003013263,3.4323716130281117,0.22389739021282615,2.213245081603556,3.4359834419578648,1.292266239177754,3.63440053160764,1306.0324825803054,True,False,False
12.379775944100587,1.3519364336441462,2.761587352646699,17.0153590316755,121.92578634879803,3.2371071885903646,3.4867805386411543,0.22486236591352088,2.015344259232935,6.251038148355274,1.1420152647688777,3.4350204403375946,1215.3864501120308,True,False,False
13.564223654756013,1.2509458236556108,2.377266019714207,19.543283524707306,124.08837633952487,3.2238886309666523,2.567200931439616,0.17946134740797842,1.9330767943765612,2.741104925094651,1.1918332754659686,3.444331337903409,955.8714901462654,True,False,False
12.488950724175025,2.7100355631545883,2.802238798857771,15.035615998933089,122.70897607929498,3.160071457728294,2.924260393465829,0.23767617904392296,2.3543595741381615,7.954436419995652,1.3072829008343931,3.382935606832879,1340.611403090498,True,False,False
12.708299404584183,2.165952721407781,2.2117662097380872,22.79323477683463,118.37553590275942,3.110220044178999,3.4674918744474192,0.20809294996109234,1.7024748234059126,7.158328016408833,1.3110506190062288,3.5668270276980345,1331.110233545699,True,False,False
14.004074960720684,3.2059914700956367,2.2267687007849606,22.39057354746149,121.25848208599427,2.9218698205987037,3.515241680898132,0.1715782616175512,0.8272490201159111,4.645060643677296,1.2915206317484522,3.046041233106517,1302.8948222673216,True,False,False
13.94903340521622,2.9840669456337037,2.545202587385913,15.350354571944221,127.17816181809255,2.862315110045733,3.429771345093192,0.24522634990612008,1.0645901707645073,4.000875646863876,1.204831925752608,2.788551222311691,1392.8823699719285,True,False,False
13.73519380964939,2.6507064758939736,2.0801447067417316,14.572790071697918,128.29995823006692,3.102148398249753,3.5284287898149467,0.17189687058456804,0.7292160039936932,5.7611916298309716,1.1905443595559793,2.396210711525903,1297.9387804546043,True,False,False
14.040173857999601,2.6422103489186055,2.835206673004833,21.915474809923133,127.81271478422346,2.82149117793157,3.1622467105875103,0.1877606673462704,2.3728790092838965,8.990315343157565,0.9766143410892714,3.0932349408200337,1380.2910533870597,True,False,False
13.55710968362766,1.2677211291069708,2.8072516735869693,14.618333093918329,126.16997068716793,2.775873440850887,3.523624104169313,0.2064553367889863,1.984843877738164,5.147711465609762,1.0699120165921956,2.9314189591679405,1198.076062307742,True,False,False
13.78755834464308,1.4448138273257896,2.7152411612089082,16.76111621373747,116.70719256127678,3.178907546565056,3.26722604461251,0.22504592114511118,2.390568166420853,7.063764099395146,0.9139802486935922,3.340691697383664,1377.9206901793987,True,False,False
14.09755741456475,1.8478492336543408,2.779242047964021,19.98842917231758,117.25345950514796,3.074692236769283,2.609280022560656,0.18413412048854488,1.5799817273977772,3.111927910541363,1.2608207498838722,2.8912689049641873,1213.7564681934196,True,False,False
13.39407464225151,1.691852796659608,2.542934900851384,17.668295214485372,126.96343409569019,3.1816973079819997,3.527779318115848,0.2705116178628951,1.3696801925527051,3.7526607032508705,1.129637315997891,2.8176896754629164,1285.197883460204,True,False,False
13.158881314333685,2.838492583392064,2.252466815660147,15.413555033331008,128.55158569105782,3.179013733830077,3.539343653520284,0.20351162857477526,1.270388195020573,3.1647357071380138,1.1446843666705082,3.315611094409829,999.6539285642432,True,False,False
12.154738861424192,1.680119555996924,2.819599327763445,16.92358951159584,117.19621595645967,3.0114814818103537,2.9166527781292917,0.20657363402509854,1.7065685124546812,4.060378590892158,1.3456284019416027,3.6244045368252933,1266.6023177028733,True,False,False
13.955991785347756,1.7995326772703653,2.7505933540115532,20.47470958838702,124.32641192160155,2.915891626876749,2.575972584969899,0.25680375528901245,2.126176822918044,8.522367145418894,1.2498700318676788,3.2775845037277396,1337.3015979902952,True,False,False
14.050180309428864,2.7359081776499368,2.7304299783728565,22.782858048188977,116.0165589077027,3.174970404874009,2.7326042136033584,0.1800063341979299,0.7886794435403712,3.3001048365517938,1.3555608537317414,2.6159423697486703,1346.9134798279883,True,False,False
13.3373637234513,2.4568479915684343,2.870981879881711,17.961158826823887,125.82901727248742,3.0698102114182717,2.1949950563347933,0.24862013125206225,1.1861684081411799,3.612405222916479,1.2797467748880438,3.1901582484118696,1392.7968008839605,True,False,False
13.495315486200687,1.2515840398608933,2.368944134735097,18.913324138052186,126.58001695339487,2.9205287308834613,3.388338646955451,0.2000402037510362,0.9795846405569908,6.203253132416766,1.173445292605789,3.4580981723303186,1063.1862873250977,True,False,False
13.09502384779541,1.7796150002268454,2.598416119344629,21.972332212076225,128.90202384179753,3.2423425093854976,2.3297004082032506,0.2074914773141983,2.4813193714679436,2.7548046314980965,1.310326623834056,3.157666362486621,908.0852192250791,True,False,False
14.08718326451481,1.2875202841641864,2.412039005562623,18.639011251791032,109.09849073759595,3.127691966506087,3.48863044262645,0.25320446937580393,2.4408059546901284,2.9244669017398746,1.0337869160157036,3.364032887309129,1380.6060677972787,True,False,False
12.821706600370739,1.7376790319987994,2.0705504696258417,22.326023277223484,119.24100380171912,2.8425121520692844,3.1438104052302025,0.21141322316005978,2.013829024553911,2.9650584059711584,1.3593570784170736,3.5255880930158994,1389.4614424838635,True,False,False
14.201677706847658,1.4005420852210562,2.4792720746256327,20.508256832439653,123.88968135666354,3.0117381501634335,1.1197180706153398,0.26146673540892446,2.369390392892847,6.406737940250247,1.3586641468826817,3.620748541361517,1344.8016804481845,True,False,False
13.875279986780313,2.27979988645399,2.527468716073062,14.793213621835841,118.28590073859483,2.8730558115707083,3.375929473094299,0.2306456027544524,1.2996483357478867,5.63873220346507,1.2255603887389077,3.5754032277337044,1156.7246361926025,True,False,False
14.179276873520688,1.520410118054301,2.6315324986258943,17.023047287413533,127.55551330215339,3.0009832893422774,2.8534621589444678,0.1789980183769693,1.3999467073315162,4.119103169545113,0.9414203738370646,3.486540946146288,949.8273219584024,True,False,False
13.94770515707917,1.387574986141675,2.1618491311057006,21.228033807746495,127.68957817909933,3.1207248397802303,2.9959091530508255,0.19309733647362837,1.147301396299409,7.004274907611917,1.2665705009378119,2.7229808547497973,1122.4437642443927,True,False,False
14.000596017542671,2.47835381398566,2.83960618929249,20.26486791125299,126.77599264550088,2.958313963051488,3.516292014583404,0.2980795938263589,1.4381404174161911,4.8750355894732404,1.1978421234529955,3.511007587091976,1016.7958676290385,True,False,False
12.272631893441405,1.4221255266856139,2.820663610202083,19.874523953007028,128.6082328125836,3.001857622032677,2.581392497463543,0.20380246658668652,2.1866795270107415,3.462344040420488,1.3479208419545379,2.539693395851608,1288.0417841459052,True,False,False
14.204753968450413,1.7059277891787947,2.7344714026971024,20.844167686875195,128.22514164331875,2.2708060754241637,3.353563775800043,0.2475181002934407,2.402861792910466,9.243293872012625,1.1650532206114852,3.16007129811957,1388.1066545008136,True,False,False
13.799537419694863,2.4078351151726727,2.42112714981864,23.901223483449137,128.73152682525046,2.940243992735046,2.9996226807629602,0.18784684494592327,2.305003585005928,5.728471659136828,1.3322704671721688,2.0594593904178367,1315.8642948092959,True,False,False
13.799661205531976,3.2907228940211715,2.395738711441632,21.28097863258096,123.50185949296485,2.872324622199631,2.512650708998921,0.18218903986849533,1.135015547261432,3.4618421600040943,1.2789960210336626,3.5340524485528775,1280.0301951180465,True,False,False
13.955410805398241,3.0089939208810823,2.8266320724359995,23.179742843686597,122.01323222784735,2.7508072835296256,2.9471122179346567,0.2507665506549229,1.0814256247877236,2.6376546340630376,1.3354099201074172,3.5119398849251744,1260.3878069441073,True,False,False
14.08072962687633,1.3283395889994143,2.7882432345630987,14.799719821304993,128.30163437555302,3.1499537226905847,2.5859335453673005,0.17105243000566997,2.243355628117754,3.5796500575521586,1.183899927679374,1.6579077531249191,1114.523220719342,True,False,False
13.40700002961297,2.1668013471085925,2.311111480138514,19.569934826791226,120.94881048010495,2.713630055262283,3.0521202503017824,0.19707170289604758,1.6901573362250546,3.662710964290537,1.2042894674432025,3.514622121349457,1340.3146717135305,True,False,False
14.046253602221617,3.093342173697184,2.2142991266369836,20.468682635577053,122.17390883670964,2.7261286945565333,3.389273619776586,0.22726560921700822,2.386576482723583,8.531025271341452,1.2762853717535263,3.197052087978273,1358.3512869556803,True,False,False
14.059453854613261,3.9167785404438966,2.843057773457425,15.586024612952373,127.41873552241199,2.906095906377179,3.340058979685254,0.3592334073498871,1.9233186530617759,6.233945769256399,1.289935545671407,3.6252498585972552,1152.5681694317386,True,False,False
13.226684361530431,1.47600642668708,2.1345274333994633,21.180998086896743,122.06033848613542,2.6145459701516955,3.4217970722262914,0.21300680093406163,2.48676754522919,4.733717479540691,1.2942567210449039,3.001290849080582,1327.8294956681898,True,False,False
14.093138421102488,1.4081092651111868,2.0852779078446457,18.03781440317886,103.34157619087522,3.208113017833047,3.532250226349049,0.20262968988159188,1.4813229371159755,5.054320798803292,1.2963198701272542,3.0130140871362783,1274.8930097607636,True,False,False
12.69992984378514,2.6197193305813182,2.7350201679538113,14.605742688590018,121.35058748013319,3.2439501421294668,2.8313757352823785,0.20858470981250724,1.9117345183482222,4.0039740547671485,1.1672391571909941,3.015779490033788,1325.0578917531352,True,False,False
13.381929236207396,2.9073371018897642,2.5632751862176244,15.465106041596616,122.23275774827715,3.2271025699119207,3.367473946069782,0.17730956920035792,2.315349015006189,6.093010245345817,1.1002973449162718,2.683274462848643,1175.5823490752125,True,False,False
13.756028314570411,2.049836687637945,2.710607255891953,19.04501720791267,126.19414773488029,2.3688220116626146,3.468170188577095,0.18002776576036106,1.9242916015980311,2.5285534808628105,1.2119966834442328,2.7081200523341358,1251.6335243460287,True,False,False
14.134325256403768,1.254163271154608,2.418268444289472,17.96268684760653,125.23029374704913,3.2068274909985464,2.174523810231595,0.2494389787146818,1.397552559744824,4.233184651462413,1.3267075001678634,3.62808781372585,812.6455692934609,True,False,False
14.150402884611289,2.231261496303309,2.7166987359550987,15.278944937066358,127.92622628496557,2.648610964667516,2.7462716366247415,0.2960182947115614,2.182585304725177,2.5582953008225178,1.2643623443564667,3.6345374641199686,993.7941234048467,True,False,False
14.126053305377802,1.463356517560078,2.0068231937440704,21.84966896643018,123.81983319347198,3.1860221551963566,3.329949013525723,0.39831010663877114,1.4185541434613316,5.076092745397686,1.264651833587846,3.5837074650078207,1366.4996125332862,True,False,False
14.099012319100453,4.445275974763062,2.704603123736285,19.138435466778084,124.36654750184277,2.4496581300305507,3.519301843480947,0.1836131141070715,1.3754908975330626,6.260939730556171,1.1526215458716145,3.3864841587514194,1357.7622316928862,True,False,False
14.146136484468064,2.4361710493202713,2.5860335563862358,20.838022236044544,126.98296663875166,2.297597998131889,3.2347736553140063,0.1701555645339651,2.2015633341908067,7.2092330541868135,1.3533232243887103,2.7589726340548255,1205.304692330802,True,False,False
14.238958997095837,2.983393707310472,2.6778643877025377,15.92585039795215,120.47908269519132,2.937148873916534,3.05786690071828,0.18202568036077293,1.8984987916270804,6.1232396655109005,1.0792703904859253,3.0699401751047946,1199.7820309259764,True,False,False
13.961495090318575,2.403258086434355,2.5799860308965936,17.81726691385789,128.07804552369674,3.1425703229888065,2.9596598789453044,0.21161894436074807,2.373409751299806,8.020017908037534,1.317910988822119,2.392852819231157,986.8479487610487,True,False,False
13.826830237711455,1.743803700130425,2.282345705533223,20.549674163232147,115.60193934266941,3.089952713091188,3.494891094018345,0.19678446765498186,1.921839628617363,5.686197287677318,1.3544325745114159,3.529518256498364,766.7565780050036,True,False,False
14.193467822774839,3.084996744202508,2.7792071926943613,22.771347209116808,108.40441801371313,3.1231221959801987,3.4228116818182883,0.17593900470814963,2.364776887845869,8.257659705546377,1.1117642799517968,3.3413096832802744,1251.3061306606244,True,False,False
13.126365151486489,1.377976389882599,2.599194220407658,16.952344061122023,127.57933395451657,2.4549128418038775,3.3510046940350238,0.24420566809478728,2.300775090432565,3.4480796056190917,1.3326653520266123,2.824619755644041,1255.8360441936154,True,False,False
12.749636455438031,1.2459940830644693,2.5118035391720714,18.692347926729134,126.50609141814596,3.083609508323045,3.2943064493681993,0.39687132381361756,2.4859129153602324,6.925980968608084,1.2509461937004431,3.608967818515657,1362.5983784203977,True,False,False
13.624158131842131,2.3344601212317397,2.727935304494263,17.905826703488504,126.27907797315127,3.181530303671493,3.1873571948782455,0.1803571083703073,2.1873591010683424,5.089541877515927,0.938265734790559,3.17337068428424,1002.3673039793252,True,False,False
13.389447639548713,1.7170507492075042,2.8635543314655507,16.991053418868447,125.65659859909874,2.8445699209830844,3.221258520560058,0.3370052381595474,2.124288660938631,8.206813637186354,1.1928250343468159,3.5696967525557795,1326.9121514844592,True,False,False
13.024809492034292,3.420204055632082,1.9641782970939068,19.647089890250058,127.08100257319083,2.7977633623170783,3.3991409678408386,0.1996809199221236,2.0994737221301336,3.966770560644477,1.210540252110711,3.4392695217570854,1257.744831792323,True,False,False
14.225259626599975,2.254804106159109,2.7567263827804274,20.19335085276621,128.5776367591182,2.997560776844068,2.0728510089616226,0.204492650762827,2.4467003490409365,5.3940219242007,1.2061905198703653,3.104002092307197,1016.1762914030711,True,False,False
13.249144391356884,1.8501732770613897,2.7464384250475784,20.721283497543183,124.24373073388887,3.053584125486316,2.5967608747334245,0.20038801330659145,1.1462383729314978,5.7126226012793815,1.1588622615216924,3.3677313821919603,1243.3935657678178,True,False,False
13.561926968987724,3.4860743646533967,2.1827511267530584,17.400221396451585,126.08670016171081,3.238800279769489,3.034168365380424,0.17826570846490633,1.9661296783838633,3.8419636626140474,1.3249842301928243,3.463299874097766,632.7028381597852,True,False,False
13.920523412614859,3.4947656621600016,2.720033105658919,15.302576400880904,128.54213883599456,2.915572557901516,2.9288413754592675,0.22659812648022865,2.1246398628061773,7.21393845957487,1.254615109433184,2.453691942162187,1277.5321113657747,True,False,False
13.854554500011504,2.0942889373178755,2.2110859403263534,24.092662627197672,118.02870004676629,3.0504537208173783,3.267147490315824,0.27303882525773504,2.3850680585184936,9.642184616151257,1.3297648866938254,3.2813383191100067,1248.0027227102028,True,False,False
