generation,checkpoint_id,cid_min___b_score_vector,cid_max___b_score_vector,max_baseline_accuracy,min_baseline_accuracy,mean_baseline_accuracy,elites_mean_baseline_accuracy,cid_min_baseline_accuracy,cid_max_baseline_accuracy,max_in_distribution_accuracy,min_in_distribution_accuracy,mean_in_distribution_accuracy,elites_mean_in_distribution_accuracy,cid_min_in_distribution_accuracy,cid_max_in_distribution_accuracy,max_out_of_distribution_accuracy,min_out_of_distribution_accuracy,mean_out_of_distribution_accuracy,elites_mean_out_of_distribution_accuracy,cid_min_out_of_distribution_accuracy,cid_max_out_of_distribution_accuracy,max_score,min_score,mean_score,elites_mean_score,cid_min_score,cid_max_score
50,uci_cancer_test/50/20251105-221718,nan,nan,0.8822495606326889,0.3585237258347979,0.7805975395430579,0.8346221441124781,50_38,50_49,0.875,0.2638888888888889,0.7900000000000001,0.8638888888888889,50_12,18_67,0.8832997987927566,0.3199195171026157,0.7792354124748491,0.8303822937625753,50_16,50_49,0.8333333134651184,0.2666666805744171,0.7607333201169968,0.8333333134651184,50_12,18_67
51,uci_cancer_test/51/20251105-221724,nan,nan,0.8822495606326889,0.3602811950790861,0.7634973637961334,0.8346221441124781,51_22,51_54,0.875,0.2638888888888889,0.7525,0.8638888888888889,51_11,18_67,0.8832997987927566,0.3199195171026157,0.7650905432595573,0.8303822937625753,51_14,51_54,0.8333333134651184,0.2666666805744171,0.7289999884366989,0.8333333134651184,51_11,18_67
52,uci_cancer_test/52/20251105-221730,nan,nan,0.8840070298769771,0.37258347978910367,0.8215289982425306,0.8349736379613356,52_29,52_73,0.875,0.2638888888888889,0.7983333333333335,0.8638888888888889,52_14,18_67,0.8853118712273642,0.3199195171026157,0.8248893360160966,0.830784708249497,52_29,52_73,0.8333333134651184,0.2666666805744171,0.7692666524648666,0.8333333134651184,52_14,18_67
53,uci_cancer_test/53/20251105-221736,nan,nan,0.8910369068541301,0.37258347978910367,0.7895957820738136,0.8358523725834799,53_32,53_46,0.8888888888888888,0.2638888888888889,0.7586111111111111,0.8652777777777778,53_11,53_46,0.8913480885311871,0.3199195171026157,0.7940845070422534,0.83158953722334,53_32,53_46,0.8399999737739563,0.2666666805744171,0.7312666544318199,0.8339999794960022,53_11,53_46
54,uci_cancer_test/54/20251105-221742,nan,nan,0.9244288224956063,0.3602811950790861,0.7567486818980668,0.8372583479789103,54_84,54_63,0.9166666666666666,0.2638888888888889,0.7481944444444446,0.8666666666666666,54_12,54_63,0.9255533199195171,0.3199195171026157,0.7579879275653922,0.8329979879275653,54_21,54_63,0.8399999737739563,0.2666666805744171,0.7218666562438011,0.834666645526886,54_12,53_46
55,uci_cancer_test/55/20251105-221748,nan,nan,0.8910369068541301,0.37258347978910367,0.7862565905096659,0.844463971880492,55_39,53_46,0.8888888888888888,0.2638888888888889,0.78125,0.875,55_12,53_46,0.8913480885311871,0.3199195171026157,0.7869818913480886,0.840040241448692,55_39,53_46,0.8399999737739563,0.2666666805744171,0.7531333196163178,0.8386666417121887,55_12,53_46
56,uci_cancer_test/56/20251105-221755,nan,nan,0.8910369068541301,0.37258347978910367,0.7997539543057997,0.89103690685413,56_55,53_46,0.8888888888888888,0.2638888888888889,0.7633333333333334,0.888888888888889,56_16,53_46,0.8913480885311871,0.3199195171026157,0.805030181086519,0.891348088531187,56_55,53_46,0.8399999737739563,0.2666666805744171,0.7318666499853134,0.8399999737739563,56_16,53_46
57,uci_cancer_test/57/20251105-221802,nan,nan,0.8980667838312829,0.44815465729349735,0.8540246045694198,0.89103690685413,57_66,57_30,0.8888888888888888,0.2638888888888889,0.8159722222222223,0.888888888888889,57_14,53_46,0.8993963782696177,0.40040241448692154,0.8595372233400401,0.891348088531187,57_66,57_30,0.8399999737739563,0.2666666805744171,0.7783333122730255,0.8399999737739563,57_14,53_46
58,uci_cancer_test/58/20251105-221810,nan,nan,0.8910369068541301,0.37258347978910367,0.8313708260105446,0.89103690685413,58_64,53_46,0.8888888888888888,0.2638888888888889,0.7723611111111112,0.888888888888889,58_12,53_46,0.8913480885311871,0.3199195171026157,0.8399195171026156,0.891348088531187,58_64,53_46,0.8399999737739563,0.2666666805744171,0.7351999819278717,0.8399999737739563,58_12,53_46
59,uci_cancer_test/59/20251105-221817,nan,nan,0.8963093145869947,0.37258347978910367,0.8176625659050966,0.89103690685413,59_12,59_51,0.8888888888888888,0.2638888888888889,0.7716666666666666,0.888888888888889,59_11,53_46,0.89738430583501,0.3199195171026157,0.8243259557344064,0.891348088531187,59_12,59_51,0.8399999737739563,0.2666666805744171,0.7387333160638809,0.8399999737739563,59_11,53_46
60,uci_cancer_test/60/20251105-221824,nan,nan,0.8963093145869947,0.37258347978910367,0.8286818980667837,0.89103690685413,60_15,60_93,0.8888888888888888,0.2638888888888889,0.7829166666666667,0.888888888888889,60_13,53_46,0.89738430583501,0.3199195171026157,0.835311871227364,0.891348088531187,60_15,60_93,0.8399999737739563,0.2666666805744171,0.744799981713295,0.8399999737739563,60_13,53_46
61,uci_cancer_test/61/20251105-221832,nan,nan,0.8963093145869947,0.37258347978910367,0.8062038664323373,0.89103690685413,61_70,61_71,0.8888888888888888,0.2638888888888889,0.7433333333333334,0.888888888888889,61_11,53_46,0.89738430583501,0.3199195171026157,0.8153118712273641,0.891348088531187,61_70,61_71,0.8399999737739563,0.2666666805744171,0.7100666511058807,0.8399999737739563,61_11,53_46
62,uci_cancer_test/62/20251105-221839,nan,nan,0.8963093145869947,0.44815465729349735,0.8205096660808434,0.89103690685413,62_80,62_79,0.8888888888888888,0.2638888888888889,0.73125,0.888888888888889,62_12,53_46,0.89738430583501,0.40040241448692154,0.833440643863179,0.891348088531187,62_80,62_79,0.8399999737739563,0.2666666805744171,0.696399984061718,0.8399999737739563,62_12,53_46
63,uci_cancer_test/63/20251105-221846,nan,nan,0.8963093145869947,0.37258347978910367,0.8362741652021087,0.89103690685413,63_30,63_34,0.8888888888888888,0.2638888888888889,0.7955555555555556,0.888888888888889,63_21,53_46,0.89738430583501,0.3199195171026157,0.8421730382293761,0.891348088531187,63_30,63_34,0.8399999737739563,0.2666666805744171,0.7568666476011277,0.8399999737739563,63_21,53_46
64,uci_cancer_test/64/20251105-221853,nan,nan,0.9226713532513181,0.37258347978910367,0.8113181019332163,0.89103690685413,64_33,64_87,0.9027777777777778,0.2638888888888889,0.7544444444444446,0.888888888888889,64_11,64_87,0.9255533199195171,0.3199195171026157,0.8195573440643861,0.891348088531187,64_33,64_87,0.8399999737739563,0.2666666805744171,0.7193333178758621,0.8399999737739563,64_11,53_46
65,uci_cancer_test/65/20251105-221901,nan,nan,0.8963093145869947,0.37258347978910367,0.8205272407732863,0.89103690685413,65_16,65_82,0.8888888888888888,0.2638888888888889,0.7956944444444446,0.888888888888889,65_11,53_46,0.89738430583501,0.3199195171026157,0.8241247484909455,0.891348088531187,65_16,65_82,0.8399999737739563,0.2666666805744171,0.7580666491389274,0.8399999737739563,65_11,53_46
66,uci_cancer_test/66/20251105-221908,nan,nan,0.8963093145869947,0.37258347978910367,0.8251493848857643,0.89103690685413,66_51,66_66,0.8888888888888888,0.2638888888888889,0.7686111111111112,0.888888888888889,66_11,53_46,0.89738430583501,0.3199195171026157,0.8333400402414486,0.891348088531187,66_51,66_66,0.8399999737739563,0.2666666805744171,0.7312666493654251,0.8399999737739563,66_11,53_46
67,uci_cancer_test/67/20251105-221916,nan,nan,0.8963093145869947,0.37258347978910367,0.8134094903339191,0.89103690685413,67_13,67_76,0.8888888888888888,0.2638888888888889,0.777638888888889,0.888888888888889,67_23,53_46,0.89738430583501,0.3199195171026157,0.8185915492957744,0.891348088531187,67_13,67_76,0.8399999737739563,0.2666666805744171,0.7408666503429413,0.8399999737739563,67_23,53_46
68,uci_cancer_test/68/20251105-221923,nan,nan,0.8927943760984183,0.37258347978910367,0.8108963093145869,0.89103690685413,68_11,68_41,0.8888888888888888,0.2638888888888889,0.7445833333333334,0.888888888888889,68_16,53_46,0.8933601609657947,0.3199195171026157,0.8205030181086518,0.891348088531187,68_11,68_41,0.8399999737739563,0.2666666805744171,0.7109333175420761,0.8399999737739563,68_16,53_46
