generation,checkpoint_id,cid_min___b_score_vector,cid_max___b_score_vector,max_accuracy_to_baseline,min_accuracy_to_baseline,mean_accuracy_to_baseline,elites_mean_accuracy_to_baseline,cid_min_accuracy_to_baseline,cid_max_accuracy_to_baseline,max_score,min_score,mean_score,elites_mean_score,cid_min_score,cid_max_score
13,uci_wine_test/13/20251029-191619,nan,nan,0.6797752808988764,0.2696629213483146,0.5659550561797753,0.6438202247191012,13_11,12_55,0.7920354008674622,0.22566372156143188,0.6743805283308029,0.7725663661956788,13_11,12_55
14,uci_wine_test/14/20251029-191621,nan,nan,0.7865168539325843,0.2696629213483146,0.5748314606741572,0.6544943820224718,14_21,14_90,0.8407079577445984,0.22566372156143188,0.6826106160879135,0.7778760969638825,14_21,14_90
15,uci_wine_test/15/20251029-191623,nan,nan,0.7865168539325843,0.2696629213483146,0.5888202247191012,0.7067415730337079,15_23,14_90,0.8407079577445984,0.22566372156143188,0.6729203498363495,0.8061946749687194,15_23,14_90
16,uci_wine_test/16/20251029-191625,nan,nan,0.7865168539325843,0.2696629213483146,0.6451685393258427,0.7769662921348315,16_13,14_90,0.8407079577445984,0.22566372156143188,0.7001327383518219,0.8407079577445984,16_13,14_90
17,uci_wine_test/17/20251029-191627,nan,nan,0.7865168539325843,0.2696629213483146,0.6642696629213483,0.7769662921348315,17_38,14_90,0.8716813921928406,0.22566372156143188,0.7065929153561592,0.8438053011894227,17_38,17_87
18,uci_wine_test/18/20251029-191629,nan,nan,0.7865168539325843,0.2696629213483146,0.6861797752808988,0.7730337078651686,18_30,16_60,0.8716813921928406,0.22566372156143188,0.7385398161411285,0.8592920184135437,18_30,17_87
19,uci_wine_test/19/20251029-191631,nan,nan,0.7865168539325843,0.2696629213483146,0.6782584269662921,0.7808988764044944,19_33,17_35,0.8716813921928406,0.22566372156143188,0.7445575106143951,0.8716813921928406,19_33,17_87
20,uci_wine_test/20/20251029-191633,nan,nan,0.7865168539325843,0.2696629213483146,0.6929775280898877,0.7814606741573034,20_34,20_39,0.8761062026023865,0.22566372156143188,0.7709734347462655,0.8721238732337951,20_34,20_61
21,uci_wine_test/21/20251029-191636,nan,nan,0.7865168539325843,0.25280898876404495,0.7208988764044943,0.7820224719101123,21_49,20_61,0.8761062026023865,0.22566372156143188,0.8038052950799465,0.8725663542747497,21_58,20_61
22,uci_wine_test/22/20251029-191638,nan,nan,0.7865168539325843,0.25280898876404495,0.7255056179775279,0.7820224719101124,22_91,20_61,0.8761062026023865,0.2345132678747177,0.8024778638780117,0.8725663542747497,22_91,20_61
23,uci_wine_test/23/20251029-191641,nan,nan,0.7865168539325843,0.25280898876404495,0.6792696629213482,0.7803370786516853,23_23,20_61,0.8761062026023865,0.22566372156143188,0.7555752126872539,0.8756637215614319,23_30,20_61
24,uci_wine_test/24/20251029-191643,nan,nan,0.797752808988764,0.2696629213483146,0.6981460674157303,0.7808988764044943,24_17,24_35,0.8761062026023865,0.22566372156143188,0.7837168183922768,0.8761062026023865,24_17,20_61
25,uci_wine_test/25/20251029-191646,nan,nan,0.7921348314606742,0.2696629213483146,0.6897191011235955,0.7808988764044943,25_45,25_61,0.8761062026023865,0.22566372156143188,0.7706194713711738,0.8761062026023865,25_45,20_61
26,uci_wine_test/26/20251029-191649,nan,nan,0.7921348314606742,0.2696629213483146,0.716067415730337,0.7775280898876404,26_11,26_20,0.8761062026023865,0.22566372156143188,0.7957079669833184,0.8761062026023865,26_11,20_61
27,uci_wine_test/27/20251029-191652,nan,nan,0.7865168539325843,0.2696629213483146,0.6838202247191009,0.7764044943820224,27_24,20_61,0.8761062026023865,0.22566372156143188,0.7608849614858627,0.8761062026023865,27_24,20_61
28,uci_wine_test/28/20251029-191655,nan,nan,0.7865168539325843,0.2696629213483146,0.702808988764045,0.7769662921348315,28_58,20_61,0.8761062026023865,0.22566372156143188,0.7839823067188263,0.8761062026023865,28_58,20_61
29,uci_wine_test/29/20251029-191658,nan,nan,0.797752808988764,0.2696629213483146,0.6951123595505618,0.7803370786516853,29_13,29_61,0.8761062026023865,0.22566372156143188,0.7745575273036956,0.8761062026023865,29_13,20_61
30,uci_wine_test/30/20251029-191701,nan,nan,0.7921348314606742,0.2696629213483146,0.7253370786516854,0.7780898876404494,30_44,29_35,0.8761062026023865,0.22566372156143188,0.809513278901577,0.8761062026023865,30_44,20_61
31,uci_wine_test/31/20251029-191703,nan,nan,0.7865168539325843,0.2696629213483146,0.6973595505617977,0.7775280898876404,31_88,20_61,0.8761062026023865,0.22566372156143188,0.7763716825842857,0.8761062026023865,31_88,20_61
32,uci_wine_test/32/20251029-191706,nan,nan,0.7921348314606742,0.2696629213483146,0.7060112359550561,0.7825842696629214,32_34,32_45,0.8761062026023865,0.22566372156143188,0.785884960591793,0.8761062026023865,32_34,20_61
33,uci_wine_test/33/20251029-191709,nan,nan,0.7865168539325843,0.2696629213483146,0.6930337078651684,0.7758426966292135,33_24,20_61,0.8761062026023865,0.22566372156143188,0.7719469106197357,0.8761062026023865,33_24,20_61
34,uci_wine_test/34/20251029-191711,nan,nan,0.7865168539325843,0.2696629213483146,0.7030898876404494,0.7775280898876404,34_48,20_61,0.8761062026023865,0.22566372156143188,0.7871238991618157,0.8761062026023865,34_48,20_61
35,uci_wine_test/35/20251029-191714,nan,nan,0.7865168539325843,0.2696629213483146,0.6845505617977529,0.7797752808988763,35_26,20_61,0.8761062026023865,0.22566372156143188,0.7586283239722252,0.8761062026023865,35_26,20_61
36,uci_wine_test/36/20251029-191717,nan,nan,0.7865168539325843,0.25280898876404495,0.6866292134831461,0.7775280898876404,36_19,20_61,0.8761062026023865,0.22566372156143188,0.7649115082621575,0.8761062026023865,36_12,20_61
37,uci_wine_test/37/20251029-191719,nan,nan,0.7865168539325843,0.2696629213483146,0.7066853932584268,0.7758426966292135,37_16,20_61,0.8761062026023865,0.22566372156143188,0.7894247820973397,0.8761062026023865,37_16,20_61
38,uci_wine_test/38/20251029-191722,nan,nan,0.7865168539325843,0.2696629213483146,0.6963483146067415,0.7786516853932584,38_50,20_61,0.8761062026023865,0.22566372156143188,0.7723893857002259,0.8761062026023865,38_50,20_61
39,uci_wine_test/39/20251029-191725,nan,nan,0.7865168539325843,0.2696629213483146,0.6863483146067415,0.7758426966292133,39_24,20_61,0.8805309534072876,0.22566372156143188,0.7644247817993164,0.8765486776828766,39_24,39_94
40,uci_wine_test/40/20251029-191728,nan,nan,0.7865168539325843,0.2696629213483146,0.7090449438202246,0.7769662921348314,40_12,20_61,0.8805309534072876,0.22566372156143188,0.792654869556427,0.8769911527633667,40_12,39_94
41,uci_wine_test/41/20251029-191731,nan,nan,0.8033707865168539,0.2696629213483146,0.7018539325842695,0.7786516853932584,41_23,41_67,0.8805309534072876,0.22566372156143188,0.7804867282509804,0.8769911527633667,41_23,39_94
42,uci_wine_test/42/20251029-191734,nan,nan,0.797752808988764,0.2696629213483146,0.7115168539325842,0.7814606741573034,42_42,42_77,0.8805309534072876,0.22566372156143188,0.7903539857268334,0.8769911527633667,42_42,39_94
43,uci_wine_test/43/20251029-191738,nan,nan,0.797752808988764,0.2696629213483146,0.6908426966292133,0.7797752808988763,43_17,43_12,0.8805309534072876,0.22566372156143188,0.7666814184188843,0.8769911527633667,43_17,39_94
44,uci_wine_test/44/20251029-191741,nan,nan,0.797752808988764,0.2696629213483146,0.6975280898876403,0.7786516853932584,44_23,44_27,0.8805309534072876,0.22566372156143188,0.7730973467230797,0.8769911527633667,44_23,39_94
45,uci_wine_test/45/20251029-191744,nan,nan,0.7865168539325843,0.2696629213483146,0.6935393258426964,0.7769662921348314,45_15,44_32,0.8805309534072876,0.22566372156143188,0.7671681427955628,0.8769911527633667,45_15,39_94
46,uci_wine_test/46/20251029-191747,nan,nan,0.7865168539325843,0.2696629213483146,0.6952808988764044,0.7747191011235954,46_16,39_33,0.8805309534072876,0.22566372156143188,0.7792477875947952,0.8769911527633667,46_16,39_94
47,uci_wine_test/47/20251029-191750,nan,nan,0.7921348314606742,0.2640449438202247,0.67938202247191,0.7764044943820224,47_78,47_91,0.8805309534072876,0.22566372156143188,0.7579203575849534,0.8769911527633667,47_18,39_94
48,uci_wine_test/48/20251029-191754,nan,nan,0.7865168539325843,0.2696629213483146,0.6994382022471909,0.7764044943820224,48_19,39_33,0.8805309534072876,0.22566372156143188,0.7763716837763787,0.8769911527633667,48_19,39_94
49,uci_wine_test/49/20251029-191757,nan,nan,0.7865168539325843,0.2696629213483146,0.6514606741573032,0.7764044943820224,49_12,44_32,0.8805309534072876,0.22566372156143188,0.7205752232670783,0.8769911527633667,49_12,39_94
50,uci_wine_test/50/20251029-191800,nan,nan,0.7865168539325843,0.2696629213483146,0.6950561797752809,0.7730337078651685,50_22,39_33,0.8805309534072876,0.22566372156143188,0.772079650759697,0.8769911527633667,50_22,39_94
51,uci_wine_test/51/20251029-191803,nan,nan,0.7865168539325843,0.2696629213483146,0.7039325842696629,0.7713483146067415,51_17,47_30,0.8805309534072876,0.22566372156143188,0.7863274365663528,0.8769911527633667,51_17,39_94
52,uci_wine_test/52/20251029-191807,nan,nan,0.797752808988764,0.2696629213483146,0.6726966292134832,0.7747191011235954,52_15,52_83,0.8805309534072876,0.22566372156143188,0.7461946922540664,0.8769911527633667,52_15,39_94
53,uci_wine_test/53/20251029-191810,nan,nan,0.7865168539325843,0.2696629213483146,0.6683707865168538,0.7764044943820224,53_21,52_32,0.8805309534072876,0.22566372156143188,0.7399115070700646,0.8769911527633667,53_21,39_94
54,uci_wine_test/54/20251029-191813,nan,nan,0.7865168539325843,0.2696629213483146,0.7203932584269662,0.7764044943820224,54_15,53_38,0.8805309534072876,0.22566372156143188,0.8067256659269333,0.8769911527633667,54_15,39_94
55,uci_wine_test/55/20251029-191816,nan,nan,0.7865168539325843,0.2696629213483146,0.6862921348314606,0.7696629213483146,55_17,52_31,0.8805309534072876,0.22566372156143188,0.7707964584231377,0.8800884783267975,55_17,39_94
56,uci_wine_test/56/20251029-191819,nan,nan,0.7865168539325843,0.2696629213483146,0.676573033707865,0.7696629213483146,56_25,56_12,0.8805309534072876,0.22566372156143188,0.7594247674942016,0.8805309534072876,56_25,39_94
57,uci_wine_test/57/20251029-191823,nan,nan,0.7865168539325843,0.2696629213483146,0.6749999999999998,0.7696629213483146,57_14,57_91,0.8805309534072876,0.22566372156143188,0.7543805196881295,0.8805309534072876,57_14,39_94
58,uci_wine_test/58/20251029-191826,nan,nan,0.7865168539325843,0.2696629213483146,0.6882584269662921,0.7696629213483146,58_12,58_75,0.8805309534072876,0.22566372156143188,0.7766814041137695,0.8805309534072876,58_12,39_94
59,uci_wine_test/59/20251029-191829,nan,nan,0.7865168539325843,0.2696629213483146,0.7096067415730336,0.7696629213483146,59_45,59_39,0.8805309534072876,0.22566372156143188,0.8018141460418701,0.8805309534072876,59_45,39_94
60,uci_wine_test/60/20251029-191833,nan,nan,0.7865168539325843,0.2696629213483146,0.6702808988764043,0.7696629213483146,60_15,60_13,0.8805309534072876,0.22566372156143188,0.7500884845852852,0.8805309534072876,60_15,39_94
61,uci_wine_test/61/20251029-191836,nan,nan,0.7865168539325843,0.2696629213483146,0.6837078651685392,0.7696629213483146,61_21,61_16,0.8805309534072876,0.22566372156143188,0.7714159166812897,0.8805309534072876,61_21,39_94
62,uci_wine_test/62/20251029-191839,nan,nan,0.7865168539325843,0.2696629213483146,0.7196629213483147,0.7696629213483146,62_13,62_12,0.8805309534072876,0.22566372156143188,0.8134955614805222,0.8805309534072876,62_13,39_94
63,uci_wine_test/63/20251029-191843,nan,nan,0.7696629213483146,0.25842696629213485,0.65876404494382,0.7696629213483146,63_24,39_94,0.8805309534072876,0.22566372156143188,0.7402654729783535,0.8805309534072876,63_13,39_94
64,uci_wine_test/64/20251029-191846,nan,nan,0.7865168539325843,0.2696629213483146,0.6538764044943819,0.7696629213483146,64_23,64_19,0.8805309534072876,0.22566372156143188,0.7361946782469749,0.8805309534072876,64_23,39_94
65,uci_wine_test/65/20251029-191850,nan,nan,0.7865168539325843,0.2696629213483146,0.7094382022471909,0.7696629213483146,65_43,65_66,0.8805309534072876,0.22566372156143188,0.802300871014595,0.8805309534072876,65_43,39_94
66,uci_wine_test/66/20251029-191854,nan,nan,0.7696629213483146,0.2696629213483146,0.6952808988764042,0.7696629213483146,66_21,39_94,0.8805309534072876,0.22566372156143188,0.7854424649477005,0.8805309534072876,66_21,39_94
67,uci_wine_test/67/20251029-191857,nan,nan,0.7865168539325843,0.2696629213483146,0.6678089887640449,0.7696629213483146,67_30,67_44,0.8805309534072876,0.22566372156143188,0.7460176867246627,0.8805309534072876,67_30,39_94
68,uci_wine_test/68/20251029-191900,nan,nan,0.7865168539325843,0.2696629213483146,0.7034269662921346,0.7696629213483146,68_11,68_53,0.8805309534072876,0.22566372156143188,0.7930530834197999,0.8805309534072876,68_11,39_94
69,uci_wine_test/69/20251029-191904,nan,nan,0.7865168539325843,0.2696629213483146,0.7034831460674157,0.7696629213483146,69_15,69_32,0.8805309534072876,0.22566372156143188,0.7951769751310348,0.8805309534072876,69_15,39_94
70,uci_wine_test/70/20251029-191908,nan,nan,0.7865168539325843,0.2696629213483146,0.6558426966292132,0.7696629213483146,70_21,70_72,0.8805309534072876,0.22566372156143188,0.7353982165455818,0.8805309534072876,70_21,39_94
71,uci_wine_test/71/20251029-191911,nan,nan,0.7865168539325843,0.2696629213483146,0.7119662921348313,0.7696629213483146,71_12,71_30,0.8805309534072876,0.22566372156143188,0.8094247651100158,0.8805309534072876,71_12,39_94
72,uci_wine_test/72/20251029-191915,nan,nan,0.7865168539325843,0.2696629213483146,0.659943820224719,0.7696629213483146,72_23,72_84,0.8805309534072876,0.22566372156143188,0.7383628177642823,0.8805309534072876,72_23,39_94
73,uci_wine_test/73/20251029-191919,nan,nan,0.7865168539325843,0.2696629213483146,0.6534831460674156,0.7696629213483146,73_15,73_14,0.8805309534072876,0.22566372156143188,0.729203529059887,0.8805309534072876,73_15,39_94
74,uci_wine_test/74/20251029-191922,nan,nan,0.7696629213483146,0.2696629213483146,0.6935955056179774,0.7696629213483146,74_26,39_94,0.8805309534072876,0.22566372156143188,0.7840265345573425,0.8805309534072876,74_26,39_94
75,uci_wine_test/75/20251029-191926,nan,nan,0.7865168539325843,0.2696629213483146,0.6842696629213482,0.7696629213483146,75_13,75_45,0.8805309534072876,0.22566372156143188,0.7699114894866943,0.8805309534072876,75_13,39_94
76,uci_wine_test/76/20251029-191929,nan,nan,0.7865168539325843,0.2696629213483146,0.7055617977528088,0.7696629213483146,76_13,76_80,0.8805309534072876,0.22566372156143188,0.7956637024879456,0.8805309534072876,76_13,39_94
77,uci_wine_test/77/20251029-191933,nan,nan,0.7865168539325843,0.2696629213483146,0.680561797752809,0.7696629213483146,77_35,77_38,0.8805309534072876,0.22566372156143188,0.7664159148931503,0.8805309534072876,77_35,39_94
78,uci_wine_test/78/20251029-191936,nan,nan,0.7865168539325843,0.2696629213483146,0.6963483146067415,0.7702247191011236,78_17,78_14,0.8805309534072876,0.22566372156143188,0.7868141469359398,0.8805309534072876,78_17,39_94
79,uci_wine_test/79/20251029-191940,nan,nan,0.7865168539325843,0.2696629213483146,0.6874157303370785,0.7696629213483146,79_12,79_62,0.8805309534072876,0.22566372156143188,0.7743805205821991,0.8805309534072876,79_12,39_94
80,uci_wine_test/80/20251029-191943,nan,nan,0.7865168539325843,0.2696629213483146,0.6789887640449437,0.7702247191011236,80_24,80_21,0.8805309534072876,0.22566372156143188,0.765398218035698,0.8805309534072876,80_24,39_94
81,uci_wine_test/81/20251029-191947,nan,nan,0.7865168539325843,0.2696629213483146,0.7026404494382023,0.7702247191011236,81_13,81_34,0.8805309534072876,0.22566372156143188,0.79207963347435,0.8805309534072876,81_13,39_94
82,uci_wine_test/82/20251029-191950,nan,nan,0.7752808988764045,0.2696629213483146,0.6998314606741571,0.7696629213483146,82_23,81_33,0.8805309534072876,0.22566372156143188,0.794115030169487,0.8805309534072876,82_23,39_94
83,uci_wine_test/83/20251029-191954,nan,nan,0.7696629213483146,0.2696629213483146,0.6707303370786516,0.7696629213483146,83_16,39_94,0.8805309534072876,0.22566372156143188,0.7520796325802803,0.8805309534072876,83_16,39_94
84,uci_wine_test/84/20251029-191957,nan,nan,0.797752808988764,0.2696629213483146,0.674943820224719,0.7696629213483146,84_14,84_58,0.8805309534072876,0.22566372156143188,0.758672553896904,0.8805309534072876,84_14,39_94
85,uci_wine_test/85/20251029-192001,nan,nan,0.7865168539325843,0.2696629213483146,0.6898876404494381,0.7696629213483146,85_13,85_58,0.8805309534072876,0.22566372156143188,0.7760619339346886,0.8805309534072876,85_13,39_94
86,uci_wine_test/86/20251029-192004,nan,nan,0.7696629213483146,0.2696629213483146,0.6570224719101122,0.7696629213483146,86_24,39_94,0.8805309534072876,0.22566372156143188,0.734159278869629,0.8805309534072876,86_24,39_94
87,uci_wine_test/87/20251029-192008,nan,nan,0.7865168539325843,0.25280898876404495,0.6768539325842695,0.7696629213483146,87_72,87_37,0.8805309534072876,0.22566372156143188,0.757876094430685,0.8805309534072876,87_12,39_94
88,uci_wine_test/88/20251029-192012,nan,nan,0.7865168539325843,0.2696629213483146,0.6815168539325842,0.7696629213483146,88_12,88_54,0.8805309534072876,0.22566372156143188,0.764601756632328,0.8805309534072876,88_12,39_94
89,uci_wine_test/89/20251029-192015,nan,nan,0.797752808988764,0.25280898876404495,0.6830898876404493,0.7696629213483146,89_60,89_99,0.8805309534072876,0.22566372156143188,0.7705752091109752,0.8805309534072876,89_22,39_94
90,uci_wine_test/90/20251029-192018,nan,nan,0.7865168539325843,0.2696629213483146,0.656629213483146,0.7696629213483146,90_14,90_64,0.8805309534072876,0.22566372156143188,0.7364601653814316,0.8805309534072876,90_14,39_94
91,uci_wine_test/91/20251029-192021,nan,nan,0.7865168539325843,0.2696629213483146,0.7002808988764043,0.7685393258426967,91_17,91_79,0.8938053250312805,0.22566372156143188,0.7931858253479004,0.8818583905696868,91_17,91_71
92,uci_wine_test/92/20251029-192025,nan,nan,0.7696629213483146,0.25280898876404495,0.6686516853932584,0.7640449438202246,92_55,89_13,0.8938053250312805,0.22566372156143188,0.7551327328383922,0.8871681392192841,92_12,91_71
93,uci_wine_test/93/20251029-192029,nan,nan,0.7808988764044944,0.2696629213483146,0.6780337078651684,0.7601123595505618,93_13,93_21,0.8938053250312805,0.22566372156143188,0.7764601737260819,0.893362843990326,93_13,91_71
94,uci_wine_test/94/20251029-192033,nan,nan,0.7752808988764045,0.25280898876404495,0.6539325842696628,0.7584269662921347,94_34,93_62,0.8938053250312805,0.22566372156143188,0.7525221320986748,0.8938053250312805,94_14,91_71
95,uci_wine_test/95/20251029-192038,nan,nan,0.7752808988764045,0.25280898876404495,0.6729213483146066,0.7584269662921347,95_44,95_15,0.8938053250312805,0.22566372156143188,0.7763716921210289,0.8938053250312805,95_14,91_71
96,uci_wine_test/96/20251029-192043,nan,nan,0.7752808988764045,0.25280898876404495,0.687247191011236,0.7584269662921347,96_21,96_25,0.8938053250312805,0.22566372156143188,0.7930973540246486,0.8938053250312805,96_12,91_71
97,uci_wine_test/97/20251029-192049,nan,nan,0.7696629213483146,0.25280898876404495,0.6667977528089887,0.7584269662921347,97_62,97_85,0.8938053250312805,0.22566372156143188,0.7690708063542843,0.8938053250312805,97_13,91_71
98,uci_wine_test/98/20251029-192054,nan,nan,0.7808988764044944,0.25280898876404495,0.68,0.7584269662921347,98_36,98_99,0.8938053250312805,0.22566372156143188,0.7875663812458515,0.8938053250312805,98_22,91_71
99,uci_wine_test/99/20251029-192100,nan,nan,0.797752808988764,0.25280898876404495,0.6907303370786515,0.7584269662921347,99_97,99_43,0.8938053250312805,0.22566372156143188,0.7961947005987168,0.8938053250312805,99_19,91_71
100,uci_wine_test/100/20251029-192106,nan,nan,0.7696629213483146,0.25280898876404495,0.6864044943820224,0.7584269662921347,100_68,100_33,0.8938053250312805,0.22566372156143188,0.796902666091919,0.8938053250312805,100_12,91_71
101,uci_wine_test/101/20251029-192112,nan,nan,0.7808988764044944,0.25280898876404495,0.6723595505617976,0.7584269662921347,101_64,101_14,0.8938053250312805,0.22566372156143188,0.7781416030228138,0.8938053250312805,101_18,91_71
102,uci_wine_test/102/20251029-192118,nan,nan,0.7752808988764045,0.25280898876404495,0.6855056179775281,0.7584269662921347,102_31,102_28,0.8938053250312805,0.22566372156143188,0.7930088613927364,0.8938053250312805,102_12,91_71
103,uci_wine_test/103/20251029-192125,nan,nan,0.7808988764044944,0.25842696629213485,0.6868539325842695,0.7584269662921347,103_79,103_89,0.8938053250312805,0.22566372156143188,0.7958849664032459,0.8938053250312805,103_19,91_71
104,uci_wine_test/104/20251029-192131,nan,nan,0.7696629213483146,0.25280898876404495,0.6846067415730336,0.7584269662921347,104_72,104_11,0.8938053250312805,0.22566372156143188,0.7926106290519237,0.8938053250312805,104_13,91_71
105,uci_wine_test/105/20251029-192137,nan,nan,0.7752808988764045,0.2696629213483146,0.7080898876404492,0.7584269662921347,105_15,105_67,0.9292035102844238,0.22566372156143188,0.8234513357281685,0.8973451435565949,105_15,105_32
106,uci_wine_test/106/20251029-192143,nan,nan,0.7808988764044944,0.25280898876404495,0.670449438202247,0.7584269662921347,106_15,106_17,0.9292035102844238,0.22566372156143188,0.7776991219818592,0.9048672616481781,106_14,105_32
107,uci_wine_test/107/20251029-192150,nan,nan,0.7696629213483146,0.2696629213483146,0.6607303370786517,0.7589887640449436,107_11,107_43,0.9292035102844238,0.22566372156143188,0.7693362891674042,0.9225663602352142,107_11,105_32
108,uci_wine_test/108/20251029-192156,nan,nan,0.7808988764044944,0.25280898876404495,0.6976404494382021,0.7573033707865168,108_80,108_22,0.9292035102844238,0.22566372156143188,0.8307964518666268,0.9292035102844238,108_14,105_32
109,uci_wine_test/109/20251029-192203,nan,nan,0.7752808988764045,0.25280898876404495,0.7034269662921346,0.7573033707865168,109_37,109_44,0.9292035102844238,0.22566372156143188,0.8443805132806301,0.9292035102844238,109_19,105_32
110,uci_wine_test/110/20251029-192211,nan,nan,0.7752808988764045,0.25280898876404495,0.6627528089887639,0.7567415730337078,110_50,110_19,0.9292035102844238,0.22566372156143188,0.7880530840158463,0.9292035102844238,110_32,105_32
111,uci_wine_test/111/20251029-192219,nan,nan,0.7808988764044944,0.24157303370786518,0.6633707865168539,0.7561797752808987,111_49,111_43,0.9292035102844238,0.22566372156143188,0.7915486566722393,0.9292035102844238,111_12,105_32
112,uci_wine_test/112/20251029-192225,nan,nan,0.7752808988764045,0.25280898876404495,0.6590449438202246,0.7567415730337078,112_13,112_71,0.9292035102844238,0.22566372156143188,0.7872566221654416,0.9292035102844238,112_24,105_32
113,uci_wine_test/113/20251029-192232,nan,nan,0.7808988764044944,0.24157303370786518,0.6853370786516854,0.7567415730337078,113_31,113_57,0.9292035102844238,0.22566372156143188,0.8224336118996143,0.9292035102844238,113_12,105_32
114,uci_wine_test/114/20251029-192239,nan,nan,0.7752808988764045,0.25280898876404495,0.6631460674157301,0.7578651685393257,114_32,114_25,0.9292035102844238,0.22566372156143188,0.7936725519597531,0.9292035102844238,114_20,105_32
115,uci_wine_test/115/20251029-192247,nan,nan,0.7808988764044944,0.25280898876404495,0.6896067415730337,0.7556179775280898,115_54,115_69,0.9292035102844238,0.22566372156143188,0.8299557368457318,0.9292035102844238,115_17,105_32
116,uci_wine_test/116/20251029-192254,nan,nan,0.7752808988764045,0.25280898876404495,0.671067415730337,0.7573033707865168,116_82,116_68,0.9292035102844238,0.22566372156143188,0.8027875970304013,0.9292035102844238,116_18,105_32
117,uci_wine_test/117/20251029-192302,nan,nan,0.7752808988764045,0.25842696629213485,0.6874719101123595,0.7573033707865168,117_64,117_24,0.9292035102844238,0.22566372156143188,0.8266814002394676,0.9292035102844238,117_27,105_32
118,uci_wine_test/118/20251029-192310,nan,nan,0.7752808988764045,0.25842696629213485,0.6723595505617977,0.7573033707865168,118_12,118_85,0.9292035102844238,0.22566372156143188,0.8052654665708542,0.9292035102844238,118_39,105_32
119,uci_wine_test/119/20251029-192320,nan,nan,0.7752808988764045,0.25280898876404495,0.6623033707865167,0.7589887640449438,119_15,119_47,0.9424778819084167,0.22566372156143188,0.7905309575796128,0.9305309474468231,119_14,119_58
120,uci_wine_test/120/20251029-192329,nan,nan,0.7752808988764045,0.25280898876404495,0.650561797752809,0.7595505617977528,120_31,120_67,0.9424778819084167,0.22566372156143188,0.773849543184042,0.9318583846092224,120_13,119_58
121,uci_wine_test/121/20251029-192338,nan,nan,0.7752808988764045,0.2696629213483146,0.6760674157303369,0.7606741573033708,121_42,121_26,0.9424778819084167,0.22566372156143188,0.8123893654346466,0.9327433407306671,121_42,119_58
