generation,checkpoint_id,cid_min___b_score_vector,cid_max___b_score_vector,max_baseline_accuracy,min_baseline_accuracy,mean_baseline_accuracy,elites_mean_baseline_accuracy,cid_min_baseline_accuracy,cid_max_baseline_accuracy,max_in_distribution_accuracy,min_in_distribution_accuracy,mean_in_distribution_accuracy,elites_mean_in_distribution_accuracy,cid_min_in_distribution_accuracy,cid_max_in_distribution_accuracy,max_out_of_distribution_accuracy,min_out_of_distribution_accuracy,mean_out_of_distribution_accuracy,elites_mean_out_of_distribution_accuracy,cid_min_out_of_distribution_accuracy,cid_max_out_of_distribution_accuracy,max_score,min_score,mean_score,elites_mean_score,cid_min_score,cid_max_score
16,uci_cancer_test/16/20251105-195842,nan,nan,0.875219683655536,0.37258347978910367,0.8003514938488574,0.8309314586994727,16_25,15_41,0.8441558441558441,0.5194805194805194,0.8132467532467537,0.8441558441558442,16_25,8_30,0.8964497041420119,0.27218934911242604,0.7915384615384614,0.8218934911242604,16_25,15_41,0.8188976645469666,0.4881889820098877,0.7934120929241181,0.8188976645469666,16_25,8_30
17,uci_cancer_test/17/20251105-195853,nan,nan,0.875219683655536,0.37258347978910367,0.7651142355008785,0.8358523725834799,17_17,16_32,0.8441558441558441,0.5194805194805194,0.7898701298701302,0.8441558441558442,17_17,8_30,0.8964497041420119,0.27218934911242604,0.7481952662721894,0.8301775147928995,17_17,16_32,0.8320209980010986,0.4881889820098877,0.7695538234710694,0.8202099978923798,17_17,17_72
18,uci_cancer_test/18/20251105-195902,nan,nan,0.875219683655536,0.37258347978910367,0.7972407732864675,0.8358523725834799,18_15,17_72,0.8874458874458875,0.5194805194805194,0.8094805194805196,0.8441558441558442,18_15,18_40,0.8964497041420119,0.27218934911242604,0.7888757396449705,0.8301775147928995,18_15,17_72,0.8320209980010986,0.4881889820098877,0.7900262624025345,0.821522331237793,18_15,17_72
19,uci_cancer_test/19/20251105-195912,nan,nan,0.875219683655536,0.37258347978910367,0.8017926186291738,0.8358523725834799,19_17,17_72,0.8874458874458875,0.5194805194805194,0.8095670995670998,0.8441558441558442,19_17,19_24,0.8964497041420119,0.27218934911242604,0.7964792899408283,0.8301775147928995,19_17,17_72,0.8320209980010986,0.4881889820098877,0.7927296727895736,0.821522331237793,19_17,17_72
20,uci_cancer_test/20/20251105-195921,nan,nan,0.8787346221441125,0.37258347978910367,0.7973462214411247,0.864499121265378,20_19,20_94,0.8831168831168831,0.5194805194805194,0.8063636363636367,0.8424242424242424,20_19,20_94,0.8964497041420119,0.27218934911242604,0.7911834319526627,0.8795857988165681,20_19,17_72,0.8320209980010986,0.4881889820098877,0.7882152372598648,0.8299212634563446,20_19,17_72
21,uci_cancer_test/21/20251105-195929,nan,nan,0.8787346221441125,0.37258347978910367,0.8203163444639716,0.860456942003515,21_14,21_31,0.8874458874458875,0.5194805194805194,0.8124675324675326,0.8441558441558442,21_14,21_23,0.8964497041420119,0.27218934911242604,0.825680473372781,0.8715976331360947,21_14,17_72,0.834645688533783,0.4881889820098877,0.7968241482973099,0.8322834670543671,21_14,21_17
22,uci_cancer_test/22/20251105-195937,nan,nan,0.9033391915641477,0.37258347978910367,0.8064674868189805,0.8609841827768016,22_30,22_54,0.8874458874458875,0.5194805194805194,0.8075757575757578,0.8510822510822511,22_30,22_19,0.9201183431952663,0.27218934911242604,0.8057100591715977,0.8677514792899409,22_30,22_54,0.8923884630203247,0.4881889820098877,0.7906299221515656,0.8430446207523346,22_30,22_54
23,uci_cancer_test/23/20251105-195945,nan,nan,0.9033391915641477,0.37961335676625657,0.8471704745166957,0.8597539543057998,23_98,22_54,0.922077922077922,0.5194805194805194,0.8369696969696974,0.8632034632034632,23_98,23_83,0.9201183431952663,0.28402366863905326,0.8541420118343196,0.857396449704142,23_98,22_54,0.8923884630203247,0.4881889820098877,0.8288189005851746,0.8538057863712311,23_98,22_54
24,uci_cancer_test/24/20251105-195953,nan,nan,0.9086115992970123,0.37258347978910367,0.8104569420035148,0.8804920913884008,24_20,24_47,0.9307359307359307,0.4805194805194805,0.8222510822510825,0.8835497835497834,24_81,24_75,0.9201183431952663,0.27218934911242604,0.8023964497041421,0.8784023668639053,24_20,22_54,0.8923884630203247,0.4881889820098877,0.810104991197586,0.8897637844085693,24_20,22_54
25,uci_cancer_test/25/20251105-200001,nan,nan,0.9086115992970123,0.37258347978910367,0.8321441124780314,0.8933216168717049,25_36,25_12,0.9264069264069265,0.5194805194805194,0.8275757575757575,0.8787878787878787,25_36,24_80,0.9201183431952663,0.27218934911242604,0.8352662721893492,0.9032544378698224,25_36,22_54,0.8923884630203247,0.4881889820098877,0.8272703462839126,0.8923884630203247,25_36,22_54
26,uci_cancer_test/26/20251105-200010,nan,nan,0.9086115992970123,0.37258347978910367,0.8693848857644992,0.903163444639719,26_89,26_97,0.922077922077922,0.5194805194805194,0.8536796536796537,0.8787878787878787,26_89,26_36,0.9201183431952663,0.27218934911242604,0.8801183431952663,0.9198224852071007,26_89,22_54,0.8923884630203247,0.4881889820098877,0.8559580135345459,0.8923884630203247,26_89,22_54
27,uci_cancer_test/27/20251105-200019,nan,nan,0.9033391915641477,0.37258347978910367,0.8408611599297012,0.9033391915641478,27_56,22_54,0.8874458874458875,0.5194805194805194,0.8289177489177487,0.8787878787878787,27_56,27_59,0.9201183431952663,0.27218934911242604,0.8490236686390533,0.9201183431952662,27_56,22_54,0.8923884630203247,0.4881889820098877,0.8308661484718323,0.8923884630203247,27_56,22_54
28,uci_cancer_test/28/20251105-200029,nan,nan,0.9086115992970123,0.37258347978910367,0.8371177504393671,0.9033391915641478,28_12,28_80,0.922077922077922,0.5194805194805194,0.8228138528138527,0.8787878787878787,28_12,28_80,0.9201183431952663,0.27218934911242604,0.8468934911242605,0.9201183431952662,28_12,22_54,0.8923884630203247,0.4881889820098877,0.8253805840015411,0.8923884630203247,28_12,22_54
29,uci_cancer_test/29/20251105-200038,nan,nan,0.9086115992970123,0.37258347978910367,0.8261687170474515,0.9033391915641478,29_20,29_48,0.922077922077922,0.5194805194805194,0.8191774891774892,0.8787878787878787,29_15,29_48,0.9201183431952663,0.27218934911242604,0.8309467455621303,0.9201183431952662,29_20,22_54,0.8923884630203247,0.4881889820098877,0.8203149682283402,0.8923884630203247,29_15,22_54
30,uci_cancer_test/30/20251105-200047,nan,nan,0.9086115992970123,0.37258347978910367,0.8472056239015818,0.9010544815465732,30_19,30_42,0.922077922077922,0.5194805194805194,0.8292640692640693,0.8787878787878787,30_19,30_42,0.9201183431952663,0.27218934911242604,0.8594674556213019,0.9162721893491124,30_19,22_54,0.8923884630203247,0.4881889820098877,0.8355905574560165,0.8923884630203247,30_19,22_54
31,uci_cancer_test/31/20251105-200056,nan,nan,0.9279437609841827,0.37258347978910367,0.8509841827768012,0.9008787346221443,31_13,31_16,0.935064935064935,0.5194805194805194,0.8404761904761905,0.8844155844155844,31_13,31_16,0.9230769230769231,0.27218934911242604,0.8581656804733728,0.9121301775147929,31_13,31_16,0.9002624750137329,0.4881889820098877,0.8444357031583786,0.8931758642196655,31_13,31_16
32,uci_cancer_test/32/20251105-200106,nan,nan,0.9279437609841827,0.37258347978910367,0.8474165202108962,0.896133567662566,32_14,31_16,0.935064935064935,0.5194805194805194,0.8421212121212122,0.89004329004329,32_14,31_16,0.9230769230769231,0.27218934911242604,0.85103550295858,0.9002958579881657,32_14,31_16,0.9002624750137329,0.4881889820098877,0.8419422644376755,0.8939632654190064,32_14,31_16
33,uci_cancer_test/33/20251105-200116,nan,nan,0.9279437609841827,0.37258347978910367,0.8382952548330403,0.9010544815465732,33_15,31_16,0.935064935064935,0.5194805194805194,0.8349783549783552,0.89004329004329,33_15,31_16,0.9230769230769231,0.27218934911242604,0.8405621301775148,0.9085798816568047,33_15,31_16,0.9002624750137329,0.4881889820098877,0.8326771718263626,0.8939632654190064,33_15,31_16
34,uci_cancer_test/34/20251105-200125,nan,nan,0.9279437609841827,0.37258347978910367,0.8232337434094903,0.9231985940246046,34_36,31_16,0.935064935064935,0.5194805194805194,0.8324675324675326,0.9294372294372293,34_36,31_16,0.9230769230769231,0.27218934911242604,0.816923076923077,0.9189349112426036,34_36,31_16,0.9002624750137329,0.4881889820098877,0.8251443642377854,0.8994750738143921,34_36,31_16
35,uci_cancer_test/35/20251105-200135,nan,nan,0.9279437609841827,0.37258347978910367,0.8395957820738137,0.9279437609841829,35_23,31_16,0.935064935064935,0.5194805194805194,0.8629870129870127,0.935064935064935,35_23,31_16,0.9230769230769231,0.27218934911242604,0.8236094674556214,0.9230769230769231,35_23,31_16,0.9002624750137329,0.4881889820098877,0.8306561702489853,0.9002624750137329,35_23,31_16
36,uci_cancer_test/36/20251105-200146,nan,nan,0.9279437609841827,0.37258347978910367,0.8478383128295254,0.925659050966608,36_11,31_16,0.935064935064935,0.5194805194805194,0.8709523809523807,0.935064935064935,36_11,31_16,0.9230769230769231,0.27218934911242604,0.8320414201183433,0.9192307692307693,36_11,31_16,0.9002624750137329,0.4881889820098877,0.8358005282282829,0.9002624750137329,36_11,31_16
37,uci_cancer_test/37/20251105-200157,nan,nan,0.9279437609841827,0.37258347978910367,0.8388400702987697,0.9279437609841829,37_13,31_16,0.935064935064935,0.5194805194805194,0.8652380952380951,0.935064935064935,37_13,31_16,0.9230769230769231,0.27218934911242604,0.8207988165680474,0.9230769230769231,37_13,31_16,0.9002624750137329,0.4881889820098877,0.8315223133563996,0.9002624750137329,37_13,31_16
38,uci_cancer_test/38/20251105-200208,nan,nan,0.9279437609841827,0.37258347978910367,0.8727768014059754,0.9279437609841829,38_57,31_16,0.935064935064935,0.5194805194805194,0.8870129870129868,0.935064935064935,38_57,31_16,0.9230769230769231,0.27218934911242604,0.8630473372781065,0.9230769230769231,38_57,31_16,0.9002624750137329,0.4881889820098877,0.8569028902053833,0.9002624750137329,38_57,31_16
39,uci_cancer_test/39/20251105-200219,nan,nan,0.9279437609841827,0.37258347978910367,0.8148330404217926,0.9279437609841829,39_18,31_16,0.935064935064935,0.5194805194805194,0.8465367965367964,0.935064935064935,39_18,31_16,0.9230769230769231,0.27218934911242604,0.7931656804733725,0.9230769230769231,39_18,31_16,0.9002624750137329,0.4881889820098877,0.8128346484899521,0.9002624750137329,39_18,31_16
40,uci_cancer_test/40/20251105-200229,nan,nan,0.9279437609841827,0.37258347978910367,0.848224956063269,0.9279437609841829,40_16,31_16,0.935064935064935,0.5194805194805194,0.8682251082251081,0.935064935064935,40_16,31_16,0.9230769230769231,0.27218934911242604,0.8345562130177515,0.9230769230769231,40_16,31_16,0.9002624750137329,0.4881889820098877,0.8365091896057129,0.9002624750137329,40_16,31_16
41,uci_cancer_test/41/20251105-200241,nan,nan,0.9279437609841827,0.37258347978910367,0.8269947275922671,0.925659050966608,41_20,31_16,0.935064935064935,0.5194805194805194,0.856060606060606,0.935064935064935,41_20,31_16,0.9230769230769231,0.27218934911242604,0.8071301775147929,0.9192307692307693,41_20,31_16,0.9002624750137329,0.4881889820098877,0.8202887168526649,0.9002624750137329,41_20,31_16
42,uci_cancer_test/42/20251105-200252,nan,nan,0.9279437609841827,0.37258347978910367,0.8488576449912125,0.9279437609841829,42_11,31_16,0.935064935064935,0.5194805194805194,0.86991341991342,0.935064935064935,42_11,31_16,0.9230769230769231,0.27218934911242604,0.8344674556213019,0.9230769230769231,42_11,31_16,0.9002624750137329,0.4881889820098877,0.8378477716445922,0.9002624750137329,42_13,31_16
43,uci_cancer_test/43/20251105-200303,nan,nan,0.9279437609841827,0.37258347978910367,0.854007029876977,0.9279437609841829,43_22,31_16,0.935064935064935,0.5194805194805194,0.878181818181818,0.935064935064935,43_22,31_16,0.9230769230769231,0.27218934911242604,0.8374852071005918,0.9230769230769231,43_22,31_16,0.9002624750137329,0.4881889820098877,0.8395800548791885,0.9002624750137329,43_22,31_16
44,uci_cancer_test/44/20251105-200315,nan,nan,0.9279437609841827,0.37258347978910367,0.8236379613356765,0.9279437609841829,44_11,31_16,0.935064935064935,0.5194805194805194,0.8487445887445887,0.935064935064935,44_11,31_16,0.9289940828402367,0.27218934911242604,0.8064792899408283,0.9230769230769231,44_11,44_65,0.9002624750137329,0.4881889820098877,0.8168503946065903,0.9002624750137329,44_11,31_16
45,uci_cancer_test/45/20251105-200327,nan,nan,0.9279437609841827,0.37258347978910367,0.8221265377855889,0.9279437609841829,45_11,31_16,0.935064935064935,0.5194805194805194,0.8536796536796538,0.935064935064935,45_11,31_16,0.9230769230769231,0.27218934911242604,0.800562130177515,0.9230769230769231,45_11,31_16,0.9002624750137329,0.4881889820098877,0.8186876678466797,0.9002624750137329,45_11,31_16
46,uci_cancer_test/46/20251105-200340,nan,nan,0.9279437609841827,0.37258347978910367,0.826537785588752,0.9279437609841829,46_11,31_16,0.935064935064935,0.5194805194805194,0.854978354978355,0.935064935064935,46_11,31_16,0.9230769230769231,0.27218934911242604,0.8071005917159764,0.9230769230769231,46_11,31_16,0.9002624750137329,0.4881889820098877,0.819790028333664,0.9002624750137329,46_11,31_16
47,uci_cancer_test/47/20251105-200353,nan,nan,0.9279437609841827,0.37258347978910367,0.855799648506151,0.9279437609841829,47_13,31_16,0.935064935064935,0.5194805194805194,0.8729437229437228,0.935064935064935,47_13,31_16,0.9230769230769231,0.27218934911242604,0.8440828402366864,0.9230769230769231,47_13,31_16,0.9002624750137329,0.4881889820098877,0.8423622077703476,0.9002624750137329,47_13,31_16
48,uci_cancer_test/48/20251105-200407,nan,nan,0.9279437609841827,0.37258347978910367,0.8316695957820738,0.9279437609841829,48_22,31_16,0.935064935064935,0.5194805194805194,0.8530735930735928,0.935064935064935,48_22,31_16,0.9230769230769231,0.27218934911242604,0.8170414201183434,0.9230769230769231,48_22,31_16,0.9028871655464172,0.4881889820098877,0.8224934393167496,0.9005249440670013,48_22,48_35
49,uci_cancer_test/49/20251105-200421,nan,nan,0.9279437609841827,0.37258347978910367,0.8629525483304044,0.9279437609841829,49_29,48_35,0.935064935064935,0.5194805194805194,0.8813852813852813,0.935064935064935,49_29,48_35,0.9230769230769231,0.27218934911242604,0.8503550295857988,0.9230769230769231,49_29,48_35,0.9028871655464172,0.4881889820098877,0.8474015799164772,0.9007874131202698,49_29,48_35
50,uci_cancer_test/50/20251105-200435,nan,nan,0.9279437609841827,0.37258347978910367,0.8338840070298769,0.9279437609841829,50_23,48_35,0.935064935064935,0.5194805194805194,0.8614718614718613,0.935064935064935,50_23,48_35,0.9230769230769231,0.27218934911242604,0.8150295857988165,0.9230769230769231,50_23,48_35,0.9028871655464172,0.4881889820098877,0.8281364899873733,0.9007874131202698,50_23,48_35
51,uci_cancer_test/51/20251105-200448,nan,nan,0.9279437609841827,0.37258347978910367,0.8078031634446395,0.9231985940246046,51_17,48_35,0.935064935064935,0.5194805194805194,0.837229437229437,0.935064935064935,51_17,48_35,0.9230769230769231,0.27218934911242604,0.7876923076923077,0.9150887573964498,51_17,48_35,0.9028871655464172,0.4881889820098877,0.8074540743231773,0.9026246964931488,51_17,48_35
52,uci_cancer_test/52/20251105-200501,nan,nan,0.9279437609841827,0.37258347978910367,0.823268892794376,0.9231985940246046,52_12,48_35,0.935064935064935,0.5194805194805194,0.8489610389610388,0.935064935064935,52_12,48_35,0.9230769230769231,0.27218934911242604,0.8057100591715977,0.9150887573964498,52_12,48_35,0.9028871655464172,0.4881889820098877,0.8207874184846878,0.9028871655464172,52_12,48_35
53,uci_cancer_test/53/20251105-200515,nan,nan,0.9279437609841827,0.37258347978910367,0.8156063268892793,0.9279437609841829,53_14,48_35,0.935064935064935,0.5194805194805194,0.8467099567099565,0.935064935064935,53_14,48_35,0.9230769230769231,0.27218934911242604,0.7943491124260356,0.9230769230769231,53_14,48_35,0.9028871655464172,0.4881889820098877,0.8170866322517395,0.9028871655464172,53_14,48_35
54,uci_cancer_test/54/20251105-200530,nan,nan,0.9279437609841827,0.37258347978910367,0.8561159929701229,0.9230228471001757,54_36,48_35,0.935064935064935,0.5194805194805194,0.8737662337662337,0.935064935064935,54_36,48_35,0.9230769230769231,0.27218934911242604,0.8440532544378698,0.9147928994082841,54_36,48_35,0.9055117964744568,0.4881889820098877,0.8430971288681031,0.9031496286392212,54_36,54_15
55,uci_cancer_test/55/20251105-200544,nan,nan,0.929701230228471,0.37258347978910367,0.8179437609841826,0.922847100175747,55_15,55_13,0.935064935064935,0.5194805194805194,0.8466233766233764,0.935064935064935,55_15,54_15,0.9260355029585798,0.27218934911242604,0.7983431952662721,0.9144970414201185,55_15,55_13,0.9055117964744568,0.4881889820098877,0.8176115638017655,0.9034120917320252,55_15,54_15
56,uci_cancer_test/56/20251105-200557,nan,nan,0.929701230228471,0.37258347978910367,0.8434270650263619,0.922847100175747,56_17,56_14,0.935064935064935,0.5194805194805194,0.8669264069264068,0.935064935064935,56_17,54_15,0.9260355029585798,0.27218934911242604,0.8273668639053254,0.9144970414201185,56_17,56_14,0.9055117964744568,0.4881889820098877,0.8363517183065414,0.9034120917320252,56_17,54_15
57,uci_cancer_test/57/20251105-200611,nan,nan,0.929701230228471,0.37258347978910367,0.8529876977152899,0.9263620386643232,57_26,57_34,0.935064935064935,0.5194805194805194,0.8724675324675322,0.935064935064935,57_26,54_15,0.9260355029585798,0.27218934911242604,0.8396745562130178,0.920414201183432,57_26,57_34,0.9055117964744568,0.4881889820098877,0.8444881957769393,0.9052493333816528,57_26,54_15
58,uci_cancer_test/58/20251105-200624,nan,nan,0.9279437609841827,0.37258347978910367,0.8485413005272407,0.9261862917398945,58_22,57_15,0.935064935064935,0.5108225108225108,0.8664069264069262,0.935064935064935,58_59,54_15,0.9230769230769231,0.27218934911242604,0.8363313609467456,0.9201183431952662,58_22,57_15,0.9055117964744568,0.47769027948379517,0.8382677075266838,0.9055117964744568,58_59,54_15
59,uci_cancer_test/59/20251105-200637,nan,nan,0.9261862917398945,0.37258347978910367,0.8443936731107208,0.9261862917398945,59_18,54_15,0.935064935064935,0.5194805194805194,0.8620779220779218,0.935064935064935,59_18,54_15,0.9201183431952663,0.27218934911242604,0.8323076923076924,0.9201183431952662,59_18,54_15,0.9055117964744568,0.4881889820098877,0.8325196760892868,0.9055117964744568,59_18,54_15
60,uci_cancer_test/60/20251105-200649,nan,nan,0.9279437609841827,0.37258347978910367,0.853427065026362,0.9261862917398945,60_15,60_49,0.935064935064935,0.5108225108225108,0.8681818181818178,0.935064935064935,60_100,54_15,0.9230769230769231,0.27218934911242604,0.8433431952662724,0.9201183431952662,60_15,60_49,0.9055117964744568,0.47769027948379517,0.8387139025330543,0.9055117964744568,60_100,54_15
61,uci_cancer_test/61/20251105-200702,nan,nan,0.929701230228471,0.37258347978910367,0.8317223198594021,0.9261862917398945,61_25,61_68,0.935064935064935,0.5194805194805194,0.8545021645021644,0.935064935064935,61_25,54_15,0.9260355029585798,0.27218934911242604,0.8161538461538461,0.9201183431952662,61_25,61_68,0.9055117964744568,0.4881889820098877,0.8252230888605118,0.9055117964744568,61_25,54_15
62,uci_cancer_test/62/20251105-200714,nan,nan,0.929701230228471,0.37258347978910367,0.8485413005272407,0.9265377855887522,62_23,62_87,0.935064935064935,0.5108225108225108,0.8665800865800865,0.935064935064935,62_16,54_15,0.9260355029585798,0.27218934911242604,0.8362130177514796,0.9207100591715977,62_23,62_87,0.9186351895332336,0.47769027948379517,0.8421259745955467,0.9068241357803345,62_16,62_87
63,uci_cancer_test/63/20251105-200727,nan,nan,0.929701230228471,0.37258347978910367,0.8259050966608084,0.9268892794376097,63_12,62_87,0.935064935064935,0.5194805194805194,0.85008658008658,0.935064935064935,63_12,62_87,0.9260355029585798,0.27218934911242604,0.8093786982248521,0.921301775147929,63_12,62_87,0.9186351895332336,0.4881889820098877,0.8181102269887924,0.9081364750862122,63_12,62_87
64,uci_cancer_test/64/20251105-200739,nan,nan,0.9349736379613357,0.37258347978910367,0.8447275922671353,0.9298769771528999,64_26,64_95,0.935064935064935,0.5194805194805194,0.8641125541125539,0.935064935064935,64_26,62_87,0.9349112426035503,0.27218934911242604,0.8314792899408284,0.9263313609467456,64_26,64_95,0.9212598204612732,0.4881889820098877,0.8344094455242157,0.9175853133201599,64_26,64_95
65,uci_cancer_test/65/20251105-200752,nan,nan,0.9349736379613357,0.37258347978910367,0.8553427065026361,0.9307557117750438,65_13,64_95,0.9437229437229437,0.5194805194805194,0.8658008658008657,0.935064935064935,65_13,65_67,0.9349112426035503,0.27218934911242604,0.8481952662721893,0.9278106508875739,65_13,64_95,0.9212598204612732,0.4881889820098877,0.8452231055498123,0.9191601157188416,65_13,64_95
66,uci_cancer_test/66/20251105-200803,nan,nan,0.9349736379613357,0.37258347978910367,0.867152899824253,0.9307557117750438,66_26,64_95,0.935064935064935,0.5194805194805194,0.875108225108225,0.935064935064935,66_26,64_95,0.9349112426035503,0.27218934911242604,0.8617159763313612,0.9278106508875739,66_26,64_95,0.9212598204612732,0.4881889820098877,0.8591338658332824,0.9191601157188416,66_26,64_95
